scenario_id,scenario_route_proxy_id,seed,customer_count,vehicle_count,charger_condition,charger_candidate_count,nearest_candidate_charger_id,nearest_charger_haversine_distance_km,nearest_charger_distance_km,maximum_charger_access_distance_km,charger_geographically_accessible,charger_public_access_known,charger_power_known,charger_connector_compatibility_known,charger_operating_status_known,charger_arrival_soc_feasible,charging_assisted_range_evaluated,charging_assisted_range_feasible,charging_duration_evaluated,charging_duration_feasible
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S019_R03,19,50,3,conservative,12,62646_79568,2.461876552914052,3.077345691142565,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S019_R01,19,50,5,balanced,106,17114_17355,0.8200437606179997,1.0250547007724995,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S019_R01,19,50,5,broad,106,17114_17355,0.8200437606179997,1.0250547007724995,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S019_R01,19,50,5,conservative,12,62650_79572,3.550647210342872,4.43830901292859,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S019_R02,19,50,5,balanced,106,17723_17964,0.9865558707466259,1.2331948384332823,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S019_R02,19,50,5,broad,106,17723_17964,0.9865558707466259,1.2331948384332823,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S019_R02,19,50,5,conservative,12,62646_79568,2.461876552914052,3.077345691142565,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S019_R03,19,50,5,balanced,106,17086_17327,1.2471256655688365,1.5589070819610455,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S019_R03,19,50,5,broad,106,17086_17327,1.2471256655688365,1.5589070819610455,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S019_R03,19,50,5,conservative,12,62649_79571,3.8105353798421615,4.763169224802702,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S019_R04,19,50,5,balanced,106,17088_17329,1.072294846317578,1.3403685578969726,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S019_R04,19,50,5,broad,106,17088_17329,1.072294846317578,1.3403685578969726,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S019_R04,19,50,5,conservative,12,62647_79569,1.5631119694074638,1.9538899617593297,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S019_R05,19,50,5,balanced,106,17095_17336,0.4942531264139245,0.6178164080174056,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S019_R05,19,50,5,broad,106,17095_17336,0.4942531264139245,0.6178164080174056,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S019_R05,19,50,5,conservative,12,62640_79562,5.12377642819949,6.404720535249363,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V01_CHG_balanced_SPEED25_T480,C050_V01_CHG_balanced_SPEED25_T480__S020_R01,20,50,1,balanced,106,17081_17322,0.1965545853299996,0.24569323166249948,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_broad_SPEED25_T480,C050_V01_CHG_broad_SPEED25_T480__S020_R01,20,50,1,broad,106,17081_17322,0.1965545853299996,0.24569323166249948,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_conservative_SPEED25_T480,C050_V01_CHG_conservative_SPEED25_T480__S020_R01,20,50,1,conservative,12,62644_79566,1.1602966359835902,1.4503707949794877,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S020_R01,20,50,3,balanced,106,17704_17945,0.43177886597357823,0.5397235824669728,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S020_R01,20,50,3,broad,106,17704_17945,0.43177886597357823,0.5397235824669728,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S020_R01,20,50,3,conservative,12,62644_79566,1.1602966359835902,1.4503707949794877,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S020_R02,20,50,3,balanced,106,17085_17326,0.5786720609190995,0.7233400761488744,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S020_R02,20,50,3,broad,106,17085_17326,0.5786720609190995,0.7233400761488744,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S020_R02,20,50,3,conservative,12,62647_79569,2.1244317854466055,2.6555397318082568,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S020_R03,20,50,3,balanced,106,17081_17322,0.1965545853299996,0.24569323166249948,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S020_R03,20,50,3,broad,106,17081_17322,0.1965545853299996,0.24569323166249948,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S020_R03,20,50,3,conservative,12,62650_79572,1.2742397190959132,1.5927996488698914,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S020_R01,20,50,5,balanced,106,17735_17976,1.4367691758221812,1.7959614697777266,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S020_R01,20,50,5,broad,106,17735_17976,1.4367691758221812,1.7959614697777266,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S020_R01,20,50,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S020_R02,20,50,5,balanced,106,17113_17354,0.9640691221898576,1.205086402737322,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S020_R02,20,50,5,broad,106,17113_17354,0.9640691221898576,1.205086402737322,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S020_R02,20,50,5,conservative,12,62642_79564,2.2905050938662734,2.8631313673328416,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S020_R03,20,50,5,balanced,106,17704_17945,0.43177886597357823,0.5397235824669728,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S020_R03,20,50,5,broad,106,17704_17945,0.43177886597357823,0.5397235824669728,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S020_R03,20,50,5,conservative,12,62644_79566,1.1602966359835902,1.4503707949794877,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S020_R04,20,50,5,balanced,106,17085_17326,0.5786720609190995,0.7233400761488744,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S020_R04,20,50,5,broad,106,17085_17326,0.5786720609190995,0.7233400761488744,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S020_R04,20,50,5,conservative,12,62647_79569,2.1244317854466055,2.6555397318082568,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S020_R05,20,50,5,balanced,106,17081_17322,0.1965545853299996,0.24569323166249948,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S020_R05,20,50,5,broad,106,17081_17322,0.1965545853299996,0.24569323166249948,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S020_R05,20,50,5,conservative,12,62650_79572,1.2742397190959132,1.5927996488698914,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V01_CHG_balanced_SPEED25_T480,C050_V01_CHG_balanced_SPEED25_T480__S021_R01,21,50,1,balanced,106,17098_17339,0.37964622461234776,0.4745577807654347,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_broad_SPEED25_T480,C050_V01_CHG_broad_SPEED25_T480__S021_R01,21,50,1,broad,106,17098_17339,0.37964622461234776,0.4745577807654347,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_conservative_SPEED25_T480,C050_V01_CHG_conservative_SPEED25_T480__S021_R01,21,50,1,conservative,12,62649_79571,0.9230691049289295,1.1538363811611618,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S021_R01,21,50,3,balanced,106,17098_17339,0.37964622461234776,0.4745577807654347,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S021_R01,21,50,3,broad,106,17098_17339,0.37964622461234776,0.4745577807654347,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S021_R01,21,50,3,conservative,12,62644_79566,2.17159450069306,2.7144931258663254,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S021_R02,21,50,3,balanced,106,17729_17970,0.6348924524079645,0.7936155655099557,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S021_R02,21,50,3,broad,106,17729_17970,0.6348924524079645,0.7936155655099557,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S021_R02,21,50,3,conservative,12,62649_79571,0.9230691049289295,1.1538363811611618,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S021_R03,21,50,3,balanced,106,17121_17362,0.3863954942581289,0.48299436782266114,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S021_R03,21,50,3,broad,106,17121_17362,0.3863954942581289,0.48299436782266114,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S021_R03,21,50,3,conservative,12,62650_79572,2.0119295565595565,2.5149119456994455,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S021_R01,21,50,5,balanced,106,17121_17362,0.3863954942581289,0.48299436782266114,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S021_R01,21,50,5,broad,106,17121_17362,0.3863954942581289,0.48299436782266114,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S021_R01,21,50,5,conservative,12,62650_79572,2.0119295565595565,2.5149119456994455,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S021_R02,21,50,5,balanced,106,17122_17363,0.9614494191618554,1.2018117739523193,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S021_R02,21,50,5,broad,106,17122_17363,0.9614494191618554,1.2018117739523193,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S021_R02,21,50,5,conservative,12,62647_79569,2.0854117017293117,2.6067646271616396,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S021_R03,21,50,5,balanced,106,17098_17339,0.37964622461234776,0.4745577807654347,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S021_R03,21,50,5,broad,106,17098_17339,0.37964622461234776,0.4745577807654347,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S021_R03,21,50,5,conservative,12,62644_79566,2.17159450069306,2.7144931258663254,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S021_R04,21,50,5,balanced,106,17702_17943,0.5965397922314044,0.7456747402892555,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S021_R04,21,50,5,broad,106,17702_17943,0.5965397922314044,0.7456747402892555,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S021_R04,21,50,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S021_R05,21,50,5,balanced,106,17729_17970,0.6348924524079645,0.7936155655099557,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S021_R05,21,50,5,broad,106,17729_17970,0.6348924524079645,0.7936155655099557,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S021_R05,21,50,5,conservative,12,62649_79571,0.9230691049289295,1.1538363811611618,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V01_CHG_balanced_SPEED25_T480,C050_V01_CHG_balanced_SPEED25_T480__S022_R01,22,50,1,balanced,106,17115_17356,0.03139832112464364,0.03924790140580455,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_broad_SPEED25_T480,C050_V01_CHG_broad_SPEED25_T480__S022_R01,22,50,1,broad,106,17115_17356,0.03139832112464364,0.03924790140580455,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_conservative_SPEED25_T480,C050_V01_CHG_conservative_SPEED25_T480__S022_R01,22,50,1,conservative,12,62650_79572,0.7044479966519257,0.8805599958149071,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S022_R01,22,50,3,balanced,106,17079_17320,0.13710094255287078,0.17137617819108847,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S022_R01,22,50,3,broad,106,17079_17320,0.13710094255287078,0.17137617819108847,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S022_R01,22,50,3,conservative,12,62649_79571,2.055934432580166,2.5699180407252076,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S022_R02,22,50,3,balanced,106,17115_17356,0.03139832112464364,0.03924790140580455,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S022_R02,22,50,3,broad,106,17115_17356,0.03139832112464364,0.03924790140580455,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S022_R02,22,50,3,conservative,12,62643_79565,1.0975264401950764,1.3719080502438454,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S022_R03,22,50,3,balanced,106,62650_79572,0.7044479966519257,0.8805599958149071,5.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S022_R03,22,50,3,broad,106,62650_79572,0.7044479966519257,0.8805599958149071,10.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S022_R03,22,50,3,conservative,12,62650_79572,0.7044479966519257,0.8805599958149071,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S022_R01,22,50,5,balanced,106,17098_17339,0.5582104646693244,0.6977630808366555,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S022_R01,22,50,5,broad,106,17098_17339,0.5582104646693244,0.6977630808366555,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S022_R01,22,50,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S022_R02,22,50,5,balanced,106,17079_17320,0.13710094255287078,0.17137617819108847,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S022_R02,22,50,5,broad,106,17079_17320,0.13710094255287078,0.17137617819108847,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S022_R02,22,50,5,conservative,12,62649_79571,2.055934432580166,2.5699180407252076,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S022_R03,22,50,5,balanced,106,62650_79572,0.7044479966519257,0.8805599958149071,5.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S022_R03,22,50,5,broad,106,62650_79572,0.7044479966519257,0.8805599958149071,10.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S022_R03,22,50,5,conservative,12,62650_79572,0.7044479966519257,0.8805599958149071,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S022_R04,22,50,5,balanced,106,17105_17346,0.3189093075997636,0.3986366344997045,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S022_R04,22,50,5,broad,106,17105_17346,0.3189093075997636,0.3986366344997045,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S022_R04,22,50,5,conservative,12,62644_79566,3.060050303856304,3.82506287982038,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S022_R05,22,50,5,balanced,106,17115_17356,0.03139832112464364,0.03924790140580455,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S022_R05,22,50,5,broad,106,17115_17356,0.03139832112464364,0.03924790140580455,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S022_R05,22,50,5,conservative,12,62643_79565,1.0975264401950764,1.3719080502438454,3.0,True,False,True,True,True,Not evaluated,False,,False,
C050_V01_CHG_balanced_SPEED25_T480,C050_V01_CHG_balanced_SPEED25_T480__S023_R01,23,50,1,balanced,106,17120_17361,0.1858544388928606,0.23231804861607575,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_broad_SPEED25_T480,C050_V01_CHG_broad_SPEED25_T480__S023_R01,23,50,1,broad,106,17120_17361,0.1858544388928606,0.23231804861607575,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C050_V01_CHG_conservative_SPEED25_T480,C050_V01_CHG_conservative_SPEED25_T480__S023_R01,23,50,1,conservative,12,62641_79563,1.0066606990324476,1.2583258737905596,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S023_R01,23,50,3,balanced,106,17120_17361,0.1858544388928606,0.23231804861607575,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S023_R01,23,50,3,broad,106,17120_17361,0.1858544388928606,0.23231804861607575,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S023_R01,23,50,3,conservative,12,62646_79568,1.2625438258845574,1.5781797823556967,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S023_R02,23,50,3,balanced,106,17698_17939,0.5255168092847645,0.6568960116059557,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S023_R02,23,50,3,broad,106,17698_17939,0.5255168092847645,0.6568960116059557,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S023_R02,23,50,3,conservative,12,62641_79563,1.0066606990324476,1.2583258737905596,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V03_CHG_balanced_SPEED25_T480,C050_V03_CHG_balanced_SPEED25_T480__S023_R03,23,50,3,balanced,106,17109_17350,0.8730914188433908,1.0913642735542386,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_broad_SPEED25_T480,C050_V03_CHG_broad_SPEED25_T480__S023_R03,23,50,3,broad,106,17109_17350,0.8730914188433908,1.0913642735542386,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V03_CHG_conservative_SPEED25_T480,C050_V03_CHG_conservative_SPEED25_T480__S023_R03,23,50,3,conservative,12,62650_79572,1.637840133281725,2.047300166602156,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S023_R01,23,50,5,balanced,106,17698_17939,0.5255168092847645,0.6568960116059557,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S023_R01,23,50,5,broad,106,17698_17939,0.5255168092847645,0.6568960116059557,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S023_R01,23,50,5,conservative,12,62647_79569,2.330871944789536,2.91358993098692,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S023_R02,23,50,5,balanced,106,17120_17361,0.1858544388928606,0.23231804861607575,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S023_R02,23,50,5,broad,106,17120_17361,0.1858544388928606,0.23231804861607575,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S023_R02,23,50,5,conservative,12,62646_79568,1.2625438258845574,1.5781797823556967,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S023_R03,23,50,5,balanced,106,17109_17350,0.8730914188433908,1.0913642735542386,5.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_broad_SPEED25_T480,C050_V05_CHG_broad_SPEED25_T480__S023_R03,23,50,5,broad,106,17109_17350,0.8730914188433908,1.0913642735542386,10.0,True,False,True,True,False,Not evaluated,False,,False,
C050_V05_CHG_conservative_SPEED25_T480,C050_V05_CHG_conservative_SPEED25_T480__S023_R03,23,50,5,conservative,12,62640_79562,5.092777646116551,6.365972057645689,3.0,False,False,True,True,True,Not evaluated,False,,False,
C050_V05_CHG_balanced_SPEED25_T480,C050_V05_CHG_balanced_SPEED25_T480__S023_R04,23,50,5,balanced,106,62641_79563,1.0066606990324476,1.2583258737905596,5.0,True,False,True,True,True,Not evaluated,False,,False,
