scenario_depot_id,hub_id,facility_name,facility_major_type_code,facility_major_type,address_or_municipality,longitude,latitude,depot_priority_rank,scenario_role,selection_rule,limitation
DEP_195,P31_13_0186,ヤマトロジスティクス(株)美術品,4,bonded_area_or_warehouse,江東区東雲2-2-3,139.80126,35.64309,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_196,P31_13_0187,ユーピーエス・ジャパン(株)　新木場,4,bonded_area_or_warehouse,江東区新木場1-12-10,139.836162,35.641202,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_197,P31_13_0188,横浜倉庫(株)　墨田営業所,4,bonded_area_or_warehouse,墨田区堤通1-2-8、1-9-15、1-9-16,139.810791,35.722569,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_198,P31_13_0189,和田製糖(株)　江戸川工場,4,bonded_area_or_warehouse,江戸川区中央3-531、532,139.872946,35.712554,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_199,P31_13_0190,ANAエアポートハンドリング(株)　東京国際空港,4,bonded_area_or_warehouse,大田区羽田空港2-6-5,139.768312,35.544457,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_200,P31_13_0191,インターナショナル・カーゴ・サービス(株)　羽田,4,bonded_area_or_warehouse,大田区羽田空港3-6-7,139.7952,35.539228,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_201,P31_13_0192,インターナショナル・カーゴ・サービス(株)　羽田,4,bonded_area_or_warehouse,大田区羽田空港3-5-4,139.792485,35.536609,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_202,P31_13_0193,インターナショナル・カーゴ・サービス(株)　羽田,4,bonded_area_or_warehouse,大田区羽田空港3-5-5,139.793569,35.537517,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_203,P31_13_0194,コスモ企業(株)　羽田,4,bonded_area_or_warehouse,大田区羽田空港1-8-8,139.754242,35.556879,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_204,P31_13_0195,三愛石油(株),4,bonded_area_or_warehouse,大田区羽田空港3-7-1、他,139.797762,35.53461,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_205,P31_13_0196,全日本空輸(株)　ANA東京空港手荷物,4,bonded_area_or_warehouse,大田区羽田空港2-6-5,139.768281,35.544309,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_206,P31_13_0197,全日本空輸(株)東京国際空港国際貨物,4,bonded_area_or_warehouse,大田区羽田空港2-6-3,139.774705,35.541715,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_207,P31_13_0198,(株)ティエフケー　羽田支店,4,bonded_area_or_warehouse,大田区羽田空港3-2-8,139.780158,35.559506,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_208,P31_13_0199,デルタ航空会社　機用品羽田,4,bonded_area_or_warehouse,大田区羽田空港2-6-5,139.768447,35.544663,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_209,P31_13_0200,東京国際エアカーゴターミナル(株)　東京国際空港,4,bonded_area_or_warehouse,大田区羽田空港2-6-3,139.774705,35.541715,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_210,P31_13_0201,東京国際空港ターミナル(株),4,bonded_area_or_warehouse,大田区羽田空港2-6-5東京国際空港旅客ターミナルビル,139.768273,35.544388,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_211,P31_13_0202,日本空港テクノ(株)　東京国際空港国際線旅客ターミナル,4,bonded_area_or_warehouse,大田区羽田空港2-6-5東京国際空港旅客ターミナルビル,139.768281,35.544357,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_212,P31_13_0203,日本航空(株)　羽田,4,bonded_area_or_warehouse,大田区羽田空港3-1-1、3-2-1,139.782796,35.558651,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_213,P31_13_0204,日本通運(株)　東京航空支店羽田空港,4,bonded_area_or_warehouse,大田区羽田空港2-6-3,139.774705,35.541715,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_214,P31_13_0205,ハワイアン・エアーラインズ・インク　羽田,4,bonded_area_or_warehouse,大田区羽田空港二丁目6番5号　東京国際空港旅客ターミナルビル,139.768367,35.544569,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_215,P31_13_0206,郵船ロジスティクス(株)羽田ロジスティクスセンター,4,bonded_area_or_warehouse,大田区羽田空港2-6-3,139.774705,35.541715,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_216,P31_13_0207,アミ・インペックス(株),4,bonded_area_or_warehouse,台東区台東4-5-7,139.778087,35.705872,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_217,P31_13_0208,五十嵐冷蔵(株),4,bonded_area_or_warehouse,港区芝浦2-10-5,139.752959,35.642516,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_218,P31_13_0209,(株)内原　東京,4,bonded_area_or_warehouse,港区六本木7-2-7,139.727326,35.666621,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_219,P31_13_0210,英和貿易(株),4,bonded_area_or_warehouse,台東区上野5-56-1、3、4,139.774531,35.703648,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_220,P31_13_0211,(株)エージーティ・ジェム・ラボラトリー,4,bonded_area_or_warehouse,台東区上野5-15-14,139.77559,35.705652,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_221,P31_13_0212,JTC,4,bonded_area_or_warehouse,千代田区神田佐久間町4-4-1,139.779053,35.697266,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_222,P31_13_0213,ジャパンフォアオーダー(株),4,bonded_area_or_warehouse,中央区銀座7-12-4,139.764223,35.668367,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_223,P31_13_0214,タカセ(株)　東京営業所,4,bonded_area_or_warehouse,品川区東品川4-13-34,139.750442,35.611395,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_224,P31_13_0215,(株)中央宝石研究所,4,bonded_area_or_warehouse,台東区上野5-15-14ミヤギビル,139.775673,35.705495,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_225,P31_13_0216,DGL,4,bonded_area_or_warehouse,台東区上野5-18-7,139.774823,35.705587,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_226,P31_13_0217,(株)テラダロジコム　品川埠頭,4,bonded_area_or_warehouse,港区港南5-4-17,139.757053,35.626671,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_227,P31_13_0218,東運ウェアハウス(株),4,bonded_area_or_warehouse,港区海岸3-5-10,139.751968,35.637281,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_228,P31_13_0219,東京定温冷蔵(株)　品川埠頭工場,4,bonded_area_or_warehouse,港区港南5-1-41、5-1-38,139.753797,35.625709,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_229,P31_13_0220,東京部分肉センター(株),4,bonded_area_or_warehouse,港区港南5-1-30,139.753985,35.627004,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_230,P31_13_0221,(株)東北新社,4,bonded_area_or_warehouse,港区赤阪4-8-10,139.733235,35.675659,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_231,P31_13_0222,日塩(株)　芝浦,4,bonded_area_or_warehouse,港区海岸3-19-8,139.756469,35.64222,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_232,P31_13_0223,日本通運(株)　関東美術品支店,4,bonded_area_or_warehouse,中央区新川1-1-5,139.782711,35.679337,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_233,P31_13_0224,日本通運(株)　東京海外引越支店,4,bonded_area_or_warehouse,品川区東品川5-7-28,139.757375,35.623357,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_234,P31_13_0225,富士倉庫運輸(株)　芝浦,4,bonded_area_or_warehouse,港区海岸3-31-1,139.758255,35.639912,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_235,P31_13_0226,ブリンクスジャパン(株),4,bonded_area_or_warehouse,台東区東上野2-14-1,139.777478,35.709024,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_236,P31_13_0227,(株)ほほえみブレインズ,4,bonded_area_or_warehouse,中央区銀座1-20-17,139.77048,35.672977,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_237,P31_13_0228,松岡冷蔵(株)　品川冷蔵庫,4,bonded_area_or_warehouse,港区港南5-3-23,139.757217,35.624717,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_238,P31_13_0229,マルカ・アミットジャパン(株),4,bonded_area_or_warehouse,台東区上野五丁目15番14号,139.775628,35.705569,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_239,P31_13_0230,三井倉庫(株)　大手町トランクルーム,4,bonded_area_or_warehouse,千代田区大手町1-1-3,139.762718,35.68598,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_240,P31_13_0231,三菱倉庫(株)　芝浦,4,bonded_area_or_warehouse,港区海岸3-19-22,139.756477,35.641468,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_241,P31_13_0232,安田倉庫(株)　芝浦営業所1号,4,bonded_area_or_warehouse,港区海岸3-3-8,139.754298,35.64178,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_242,P31_13_0233,安田倉庫(株)　安田芝浦ビル,4,bonded_area_or_warehouse,港区海岸3-1-12,139.755213,35.643657,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_243,P31_13_0234,横浜倉庫(株)　品川埠頭営業所,4,bonded_area_or_warehouse,港区港南5-4-12,139.757112,35.627113,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_244,P31_13_0235,ROSYBLUE,4,bonded_area_or_warehouse,台東区東上野1-21-27,139.778642,35.707906,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_245,P31_13_0236,(株)ロジスティクス・ネットワーク　品川物流センター,4,bonded_area_or_warehouse,港区港南5-3-34,139.756342,35.625688,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_246,P31_13_0237,日本郵便(株)　東京国際郵便局,4,bonded_area_or_warehouse,江東区新砂3-2458-17,139.838275,35.664117,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_247,P31_13_0238,I．E．C．　大井海貨2号,4,bonded_area_or_warehouse,大田区東海5-1-2,139.769756,35.592199,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_248,P31_13_0239,アサヒロジ(株)　平和島,4,bonded_area_or_warehouse,大田区平和島5-6-1,139.744876,35.577252,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_249,P31_13_0240,東海運(株)　大井流通センター,4,bonded_area_or_warehouse,大田区東海4-8-15,139.764137,35.587735,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_250,P31_13_0241,アルフア冷蔵(株)　平和島冷蔵庫,4,bonded_area_or_warehouse,大田区平和島6-2-1,139.749377,35.58203,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_251,P31_13_0242,(株)アルプス物流　東京港センター,4,bonded_area_or_warehouse,大田区東海4-9-12,139.764703,35.58658,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_252,P31_13_0243,五十嵐冷蔵(株)　大井物流センター,4,bonded_area_or_warehouse,大田区東海5-3-4,139.772422,35.592528,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_253,P31_13_0244,五十嵐冷蔵(株)　京浜第一物流センター,4,bonded_area_or_warehouse,大田区平和島6-2-2、6-4-27、6-3-1,139.750578,35.581323,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_254,P31_13_0245,五十嵐冷蔵(株)　京浜第二物流センター,4,bonded_area_or_warehouse,大田区平和島6-4-15、6-4-10,139.750941,35.578324,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_255,P31_13_0246,五十嵐冷蔵(株)　城南島物流センター,4,bonded_area_or_warehouse,大田区城南島5-1-1,139.779391,35.584514,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_256,P31_13_0247,伊藤忠ロジスティクス(株)　大井埠頭出張所,4,bonded_area_or_warehouse,大田区東海4-8-19,139.763501,35.58802,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_257,P31_13_0248,インターナショナルエクスプレス(株)　大井物流センター,4,bonded_area_or_warehouse,大田区東海4-9-12,139.764714,35.586585,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_258,P31_13_0249,(株)宇徳　宇徳大井物流センター,4,bonded_area_or_warehouse,大田区東海5-4-1,139.772047,35.59113,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_259,P31_13_0250,(株)宇徳　東京フレートセンター,4,bonded_area_or_warehouse,品川区八潮2-8-1,139.763051,35.600534,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_260,P31_13_0251,NECロジスティクス(株)　大井,4,bonded_area_or_warehouse,品川区八潮3-2-28,139.759693,35.600129,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_261,P31_13_0252,(株)大森廻漕店　大井,4,bonded_area_or_warehouse,大田区東海5-5-18,139.770654,35.589371,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_262,P31_13_0253,オペラ＆ロイヤルブラザース(株),4,bonded_area_or_warehouse,大田区平和島1-2-20,139.74191,35.584896,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_263,P31_13_0254,兼松新東亜食品(株)　城南島冷蔵庫,4,bonded_area_or_warehouse,大田区城南島5-1-1,139.779825,35.58487,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_264,P31_13_0255,兼松新東亜食品(株)　平和島冷蔵庫,4,bonded_area_or_warehouse,大田区平和島6-2-1、6-2-2,139.749425,35.582021,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_265,P31_13_0256,蒲田製氷冷蔵(株)　城南島工場,4,bonded_area_or_warehouse,大田区城南島5-1-1,139.7792,35.584333,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_266,P31_13_0257,(株)上組　大井物流センター,4,bonded_area_or_warehouse,大田区東海4-8-8,139.765064,35.587844,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_267,P31_13_0258,川西倉庫(株)　京浜支店大井営業所,4,bonded_area_or_warehouse,大田区東海4-7-18,139.763228,35.588726,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_268,P31_13_0259,共栄商事(株)　平和島,4,bonded_area_or_warehouse,大田区平和島3-5-1,139.746915,35.58422,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_269,P31_13_0260,協同組合東京海貨センター,4,bonded_area_or_warehouse,大田区東海4-3-1,139.76713,35.590933,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_270,P31_13_0261,(株)協冷　平和島冷蔵庫,4,bonded_area_or_warehouse,大田区平和島6-2-2,139.749854,35.581149,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_271,P31_13_0262,キョクヨー秋津冷蔵(株)　東京事業所,4,bonded_area_or_warehouse,大田区東海5-3-1,139.772808,35.594271,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_272,P31_13_0263,キョクヨー秋津冷蔵(株)　東京事業所,4,bonded_area_or_warehouse,大田区東海5-3-5,139.771965,35.593364,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_273,P31_13_0264,(株)エクシング　京浜島,4,bonded_area_or_warehouse,大田区京浜島3-2-10,139.760755,35.572819,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_274,P31_13_0265,ケイヒン(株)　大井8号流通センター,4,bonded_area_or_warehouse,品川区八潮2-6-4,139.766671,35.594698,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_275,P31_13_0266,ケイヒン(株)　大井輸出入センター,4,bonded_area_or_warehouse,大田区東海4-9-8,139.765238,35.586454,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_276,P31_13_0267,(株)コイケ,4,bonded_area_or_warehouse,大田区東海4-2-8,139.764697,35.59192,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_277,P31_13_0268,鴻池運輸(株)　大井物流センター,4,bonded_area_or_warehouse,大田区東海4-7-7,139.765233,35.589141,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_278,P31_13_0269,コクサイエアロマリン(株)　大井,4,bonded_area_or_warehouse,大田区東海4-2-10,139.764498,35.590951,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_279,P31_13_0270,(株)国際エキスプレス大井,4,bonded_area_or_warehouse,大田区東海5-1-1,139.768656,35.592609,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_280,P31_13_0271,SGHグローバル・ジャパン(株)　東京ロジスティクスセンター,4,bonded_area_or_warehouse,大田区東海1-3-6,139.753656,35.586323,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_281,P31_13_0272,櫻井倉庫(株)　平和島営業所,4,bonded_area_or_warehouse,大田区平和島3-4-1,139.7478,35.582649,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_282,P31_13_0273,山九(株)　大井海貨4号,4,bonded_area_or_warehouse,大田区東海5-5-9,139.770045,35.589974,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_283,P31_13_0274,山九(株)　大井物流センター,4,bonded_area_or_warehouse,大田区東海4-7-4,139.764528,35.58915,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_284,P31_13_0275,(株)三協　大井海貨4号,4,bonded_area_or_warehouse,大田区東海5-5-9,139.770946,35.590293,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_285,P31_13_0276,(株)三協　大井冷蔵倉庫,4,bonded_area_or_warehouse,大田区東海5-3-5,139.771601,35.593682,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_286,P31_13_0277,三幸物流(株)　大井事業所,4,bonded_area_or_warehouse,大田区東海5-4-1,139.771789,35.591431,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_287,P31_13_0278,三信倉庫(株)　城南島流通センター,4,bonded_area_or_warehouse,大田区城南島7-2-2,139.770716,35.579809,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_288,P31_13_0279,(株)ジェイアール貨物・インターナショナル　東京貨物ターミナルICD事業所,4,bonded_area_or_warehouse,品川区八潮3-3-22,139.757768,35.587295,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_289,P31_13_0280,芝海(株)　大井海貨4号,4,bonded_area_or_warehouse,大田区東海5-5-9,139.770667,35.590271,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_290,P31_13_0281,芝海(株)　大井出張所ST大井物流センター,4,bonded_area_or_warehouse,大田区東海4-7-20,139.763195,35.589054,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_291,P31_13_0282,澁澤倉庫(株)　大井埠頭,4,bonded_area_or_warehouse,大田区東海4-8-18,139.763515,35.58752,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_292,P31_13_0283,(株)ジャパンエキスプレス　MOL大井物流センター,4,bonded_area_or_warehouse,品川区八潮2-9,139.763958,35.599354,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_293,P31_13_0284,(株)新開トランスポートシステムズ,4,bonded_area_or_warehouse,大田区東海4-2-26,139.763581,35.591597,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_294,P31_13_0285,神興運輸(株)　平和島営業所,4,bonded_area_or_warehouse,大田区平和島3-6-1,139.749423,35.58346,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_295,P31_13_0286,新興海陸運輸(株)　大井,4,bonded_area_or_warehouse,品川区八潮2-16-1,139.758915,35.608229,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
