origin_code,origin_name_ja,destination_code,destination_name_ja,commodity_code,commodity_ja,weight_origin_to_destination_tons_per_day,weight_destination_to_origin_tons_per_day,trucks_origin_to_destination_per_day,trucks_destination_to_origin_per_day,commodity_en,tokyo_direction,tokyo_counterpart_region_code,tokyo_counterpart_region_name_ja,tokyo_outbound_weight_tons_per_day,tokyo_inbound_weight_tons_per_day,tokyo_outbound_trucks_per_day,tokyo_inbound_trucks_per_day
1,北海道,13,東京都,4,軽雑工業品,285.5261453,13.51420618,65.75870647,0.0,,Tokyo inbound,1,北海道,13.51420618,285.5261453,0.0,65.75870647
2,青森県,13,東京都,4,軽雑工業品,304.0833333,1.920678022,0.0,0.0,,Tokyo inbound,2,青森県,1.920678022,304.0833333,0.0,0.0
3,岩手県,13,東京都,4,軽雑工業品,46.79754861,2.090224955,0.0,0.0,,Tokyo inbound,3,岩手県,2.090224955,46.79754861,0.0,0.0
4,宮城県,13,東京都,4,軽雑工業品,4.097042741,176.3935915,4.923076923,35.47798742,,Tokyo inbound,4,宮城県,176.3935915,4.097042741,35.47798742,4.923076923
5,秋田県,13,東京都,4,軽雑工業品,45.03446265,42.88051761,0.0,21.01515152,,Tokyo inbound,5,秋田県,42.88051761,45.03446265,21.01515152,0.0
6,山形県,13,東京都,4,軽雑工業品,2.316455599,22.93881679,12.21621622,21.48894349,,Tokyo inbound,6,山形県,22.93881679,2.316455599,21.48894349,12.21621622
7,福島県,13,東京都,4,軽雑工業品,2205.552194,7.099087773,4.833333333,0.0,,Tokyo inbound,7,福島県,7.099087773,2205.552194,0.0,4.833333333
8,茨城県,13,東京都,4,軽雑工業品,6356.68751,963.7372259,1442.874663,105.5760046,,Tokyo inbound,8,茨城県,963.7372259,6356.68751,105.5760046,1442.874663
9,栃木県,13,東京都,4,軽雑工業品,1017.731415,558.5105102,23.53333333,48.76737564,,Tokyo inbound,9,栃木県,558.5105102,1017.731415,48.76737564,23.53333333
10,群馬県,13,東京都,4,軽雑工業品,72.82983584,297.7618671,0.0,54.03336838,,Tokyo inbound,10,群馬県,297.7618671,72.82983584,54.03336838,0.0
11,埼玉県,13,東京都,4,軽雑工業品,4096.083667,6523.874244,2542.07446,762.3318666,,Tokyo inbound,11,埼玉県,6523.874244,4096.083667,762.3318666,2542.07446
12,千葉県,13,東京都,4,軽雑工業品,1488.369418,1831.982657,448.734941,296.0490109,,Tokyo inbound,12,千葉県,1831.982657,1488.369418,296.0490109,448.734941
13,東京都,1,北海道,4,軽雑工業品,13.51420618,285.5261453,0.0,65.75870647,,Tokyo outbound,1,北海道,13.51420618,285.5261453,0.0,65.75870647
13,東京都,2,青森県,4,軽雑工業品,1.920678022,304.0833333,0.0,0.0,,Tokyo outbound,2,青森県,1.920678022,304.0833333,0.0,0.0
13,東京都,3,岩手県,4,軽雑工業品,2.090224955,46.79754861,0.0,0.0,,Tokyo outbound,3,岩手県,2.090224955,46.79754861,0.0,0.0
13,東京都,4,宮城県,4,軽雑工業品,176.3935915,4.097042741,35.47798742,4.923076923,,Tokyo outbound,4,宮城県,176.3935915,4.097042741,35.47798742,4.923076923
13,東京都,5,秋田県,4,軽雑工業品,42.88051761,45.03446265,21.01515152,0.0,,Tokyo outbound,5,秋田県,42.88051761,45.03446265,21.01515152,0.0
13,東京都,6,山形県,4,軽雑工業品,22.93881679,2.316455599,21.48894349,12.21621622,,Tokyo outbound,6,山形県,22.93881679,2.316455599,21.48894349,12.21621622
13,東京都,7,福島県,4,軽雑工業品,7.099087773,2205.552194,0.0,4.833333333,,Tokyo outbound,7,福島県,7.099087773,2205.552194,0.0,4.833333333
13,東京都,8,茨城県,4,軽雑工業品,963.7372259,6356.68751,105.5760046,1442.874663,,Tokyo outbound,8,茨城県,963.7372259,6356.68751,105.5760046,1442.874663
13,東京都,9,栃木県,4,軽雑工業品,558.5105102,1017.731415,48.76737564,23.53333333,,Tokyo outbound,9,栃木県,558.5105102,1017.731415,48.76737564,23.53333333
13,東京都,10,群馬県,4,軽雑工業品,297.7618671,72.82983584,54.03336838,0.0,,Tokyo outbound,10,群馬県,297.7618671,72.82983584,54.03336838,0.0
13,東京都,11,埼玉県,4,軽雑工業品,6523.874244,4096.083667,762.3318666,2542.07446,,Tokyo outbound,11,埼玉県,6523.874244,4096.083667,762.3318666,2542.07446
13,東京都,12,千葉県,4,軽雑工業品,1831.982657,1488.369418,296.0490109,448.734941,,Tokyo outbound,12,千葉県,1831.982657,1488.369418,296.0490109,448.734941
13,東京都,13,東京都,4,軽雑工業品,11006.03738,11006.03738,2011.63607,2011.63607,,Tokyo outbound,13,東京都,11006.03738,11006.03738,2011.63607,2011.63607
13,東京都,14,神奈川県,4,軽雑工業品,2135.538441,1963.3952,345.472243,532.8683355,,Tokyo outbound,14,神奈川県,2135.538441,1963.3952,345.472243,532.8683355
13,東京都,15,新潟県,4,軽雑工業品,137.4105356,232.2952398,38.00610961,0.0,,Tokyo outbound,15,新潟県,137.4105356,232.2952398,38.00610961,0.0
13,東京都,16,富山県,4,軽雑工業品,0.76325291,433.0063863,0.0,0.0,,Tokyo outbound,16,富山県,0.76325291,433.0063863,0.0,0.0
13,東京都,17,石川県,4,軽雑工業品,9.705415205,6.416528139,0.0,0.0,,Tokyo outbound,17,石川県,9.705415205,6.416528139,0.0,0.0
13,東京都,18,福井県,4,軽雑工業品,6.334839327,12.97726347,6.090909091,4.833333333,,Tokyo outbound,18,福井県,6.334839327,12.97726347,6.090909091,4.833333333
13,東京都,19,山梨県,4,軽雑工業品,55.63579499,145.305465,19.11666667,15.13181818,,Tokyo outbound,19,山梨県,55.63579499,145.305465,19.11666667,15.13181818
13,東京都,20,長野県,4,軽雑工業品,81.09243958,27.60222316,13.2013923,24.16666667,,Tokyo outbound,20,長野県,81.09243958,27.60222316,13.2013923,24.16666667
13,東京都,21,岐阜県,4,軽雑工業品,7.881918462,125.1157198,6.452830189,6.957142857,,Tokyo outbound,21,岐阜県,7.881918462,125.1157198,6.452830189,6.957142857
13,東京都,22,静岡県,4,軽雑工業品,548.1383823,353.7401838,70.06109034,6.23,,Tokyo outbound,22,静岡県,548.1383823,353.7401838,70.06109034,6.23
13,東京都,23,愛知県,4,軽雑工業品,415.0796429,1267.099582,51.62264151,80.26111111,,Tokyo outbound,23,愛知県,415.0796429,1267.099582,51.62264151,80.26111111
13,東京都,24,三重県,4,軽雑工業品,0.196506849,160.2301016,0.0,0.0,,Tokyo outbound,24,三重県,0.196506849,160.2301016,0.0,0.0
13,東京都,25,滋賀県,4,軽雑工業品,0.1320625,37.75192035,0.0,0.0,,Tokyo outbound,25,滋賀県,0.1320625,37.75192035,0.0,0.0
13,東京都,26,京都府,4,軽雑工業品,1.170873075,0.473677291,6.894422311,0.0,,Tokyo outbound,26,京都府,1.170873075,0.473677291,6.894422311,0.0
13,東京都,27,大阪府,4,軽雑工業品,77.15595571,120.3199718,25.44939966,13.04924242,,Tokyo outbound,27,大阪府,77.15595571,120.3199718,25.44939966,13.04924242
13,東京都,28,兵庫県,4,軽雑工業品,1982.17532,97.33724116,25.31085518,2.125,,Tokyo outbound,28,兵庫県,1982.17532,97.33724116,25.31085518,2.125
13,東京都,29,奈良県,4,軽雑工業品,0.006361702,0.024,0.0,0.0,,Tokyo outbound,29,奈良県,0.006361702,0.024,0.0,0.0
13,東京都,30,和歌山県,4,軽雑工業品,0.0,46.42832842,0.0,0.0,,Tokyo outbound,30,和歌山県,0.0,46.42832842,0.0,0.0
13,東京都,31,鳥取県,4,軽雑工業品,0.137888446,477.4357454,0.0,4.686567164,,Tokyo outbound,31,鳥取県,0.137888446,477.4357454,0.0,4.686567164
13,東京都,32,島根県,4,軽雑工業品,0.0,4.868397602,0.0,0.0,,Tokyo outbound,32,島根県,0.0,4.868397602,0.0,0.0
13,東京都,33,岡山県,4,軽雑工業品,8.421785807,3.460703925,0.0,0.0,,Tokyo outbound,33,岡山県,8.421785807,3.460703925,0.0,0.0
13,東京都,34,広島県,4,軽雑工業品,19.31279005,177.2894045,11.14761905,14.05970149,,Tokyo outbound,34,広島県,19.31279005,177.2894045,11.14761905,14.05970149
13,東京都,35,山口県,4,軽雑工業品,1.367585373,656.8477662,0.0,23.43283582,,Tokyo outbound,35,山口県,1.367585373,656.8477662,0.0,23.43283582
13,東京都,36,徳島県,4,軽雑工業品,1.366276464,2318.876167,0.0,180.0,,Tokyo outbound,36,徳島県,1.366276464,2318.876167,0.0,180.0
13,東京都,37,香川県,4,軽雑工業品,9.26618447,0.0,6.452830189,0.0,,Tokyo outbound,37,香川県,9.26618447,0.0,6.452830189,0.0
13,東京都,38,愛媛県,4,軽雑工業品,5.597193094,769.9127541,4.833333333,0.0,,Tokyo outbound,38,愛媛県,5.597193094,769.9127541,4.833333333,0.0
13,東京都,40,福岡県,4,軽雑工業品,5.293624217,750.1660625,0.0,9.666666667,,Tokyo outbound,40,福岡県,5.293624217,750.1660625,0.0,9.666666667
13,東京都,41,佐賀県,4,軽雑工業品,0.1229,0.0,0.0,0.0,,Tokyo outbound,41,佐賀県,0.1229,0.0,0.0,0.0
13,東京都,43,熊本県,4,軽雑工業品,75.77142857,273.9959304,6.314285714,14.05970149,,Tokyo outbound,43,熊本県,75.77142857,273.9959304,6.314285714,14.05970149
13,東京都,44,大分県,4,軽雑工業品,0.420977273,0.0,0.0,0.0,,Tokyo outbound,44,大分県,0.420977273,0.0,0.0,0.0
13,東京都,45,宮崎県,4,軽雑工業品,0.0,209.6502189,0.0,4.686567164,,Tokyo outbound,45,宮崎県,0.0,209.6502189,0.0,4.686567164
13,東京都,46,鹿児島県,4,軽雑工業品,0.0,15.51333333,0.0,0.0,,Tokyo outbound,46,鹿児島県,0.0,15.51333333,0.0,0.0
13,東京都,90,全国,4,軽雑工業品,78.71765708,10.81251342,24.92,20.78508385,,Tokyo outbound,90,全国,78.71765708,10.81251342,24.92,20.78508385
13,東京都,91,東日本,4,軽雑工業品,0.0,106.9090909,0.0,0.0,,Tokyo outbound,91,東日本,0.0,106.9090909,0.0,0.0
13,東京都,92,東北,4,軽雑工業品,0.0,70.28571429,0.0,0.0,,Tokyo outbound,92,東北,0.0,70.28571429,0.0,0.0
13,東京都,93,海外,4,軽雑工業品,4011.866257,640.3440673,11.22580645,7.870967742,,Tokyo outbound,93,海外,4011.866257,640.3440673,11.22580645,7.870967742
13,東京都,94,不特定,4,軽雑工業品,0.0,107.3886986,0.0,25.5,,Tokyo outbound,94,不特定,0.0,107.3886986,0.0,25.5
13,東京都,99,全て不明,4,軽雑工業品,246.8092346,132.6055092,7.5,0.0,,Tokyo outbound,99,全て不明,246.8092346,132.6055092,7.5,0.0
14,神奈川県,13,東京都,4,軽雑工業品,1963.3952,2135.538441,532.8683355,345.472243,,Tokyo inbound,14,神奈川県,2135.538441,1963.3952,345.472243,532.8683355
15,新潟県,13,東京都,4,軽雑工業品,232.2952398,137.4105356,0.0,38.00610961,,Tokyo inbound,15,新潟県,137.4105356,232.2952398,38.00610961,0.0
16,富山県,13,東京都,4,軽雑工業品,433.0063863,0.76325291,0.0,0.0,,Tokyo inbound,16,富山県,0.76325291,433.0063863,0.0,0.0
17,石川県,13,東京都,4,軽雑工業品,6.416528139,9.705415205,0.0,0.0,,Tokyo inbound,17,石川県,9.705415205,6.416528139,0.0,0.0
18,福井県,13,東京都,4,軽雑工業品,12.97726347,6.334839327,4.833333333,6.090909091,,Tokyo inbound,18,福井県,6.334839327,12.97726347,6.090909091,4.833333333
19,山梨県,13,東京都,4,軽雑工業品,145.305465,55.63579499,15.13181818,19.11666667,,Tokyo inbound,19,山梨県,55.63579499,145.305465,19.11666667,15.13181818
20,長野県,13,東京都,4,軽雑工業品,27.60222316,81.09243958,24.16666667,13.2013923,,Tokyo inbound,20,長野県,81.09243958,27.60222316,13.2013923,24.16666667
21,岐阜県,13,東京都,4,軽雑工業品,125.1157198,7.881918462,6.957142857,6.452830189,,Tokyo inbound,21,岐阜県,7.881918462,125.1157198,6.452830189,6.957142857
22,静岡県,13,東京都,4,軽雑工業品,353.7401838,548.1383823,6.23,70.06109034,,Tokyo inbound,22,静岡県,548.1383823,353.7401838,70.06109034,6.23
23,愛知県,13,東京都,4,軽雑工業品,1267.099582,415.0796429,80.26111111,51.62264151,,Tokyo inbound,23,愛知県,415.0796429,1267.099582,51.62264151,80.26111111
24,三重県,13,東京都,4,軽雑工業品,160.2301016,0.196506849,0.0,0.0,,Tokyo inbound,24,三重県,0.196506849,160.2301016,0.0,0.0
25,滋賀県,13,東京都,4,軽雑工業品,37.75192035,0.1320625,0.0,0.0,,Tokyo inbound,25,滋賀県,0.1320625,37.75192035,0.0,0.0
26,京都府,13,東京都,4,軽雑工業品,0.473677291,1.170873075,0.0,6.894422311,,Tokyo inbound,26,京都府,1.170873075,0.473677291,6.894422311,0.0
27,大阪府,13,東京都,4,軽雑工業品,120.3199718,77.15595571,13.04924242,25.44939966,,Tokyo inbound,27,大阪府,77.15595571,120.3199718,25.44939966,13.04924242
28,兵庫県,13,東京都,4,軽雑工業品,97.33724116,1982.17532,2.125,25.31085518,,Tokyo inbound,28,兵庫県,1982.17532,97.33724116,25.31085518,2.125
29,奈良県,13,東京都,4,軽雑工業品,0.024,0.006361702,0.0,0.0,,Tokyo inbound,29,奈良県,0.006361702,0.024,0.0,0.0
30,和歌山県,13,東京都,4,軽雑工業品,46.42832842,0.0,0.0,0.0,,Tokyo inbound,30,和歌山県,0.0,46.42832842,0.0,0.0
31,鳥取県,13,東京都,4,軽雑工業品,477.4357454,0.137888446,4.686567164,0.0,,Tokyo inbound,31,鳥取県,0.137888446,477.4357454,0.0,4.686567164
32,島根県,13,東京都,4,軽雑工業品,4.868397602,0.0,0.0,0.0,,Tokyo inbound,32,島根県,0.0,4.868397602,0.0,0.0
33,岡山県,13,東京都,4,軽雑工業品,3.460703925,8.421785807,0.0,0.0,,Tokyo inbound,33,岡山県,8.421785807,3.460703925,0.0,0.0
34,広島県,13,東京都,4,軽雑工業品,177.2894045,19.31279005,14.05970149,11.14761905,,Tokyo inbound,34,広島県,19.31279005,177.2894045,11.14761905,14.05970149
35,山口県,13,東京都,4,軽雑工業品,656.8477662,1.367585373,23.43283582,0.0,,Tokyo inbound,35,山口県,1.367585373,656.8477662,0.0,23.43283582
36,徳島県,13,東京都,4,軽雑工業品,2318.876167,1.366276464,180.0,0.0,,Tokyo inbound,36,徳島県,1.366276464,2318.876167,0.0,180.0
37,香川県,13,東京都,4,軽雑工業品,0.0,9.26618447,0.0,6.452830189,,Tokyo inbound,37,香川県,9.26618447,0.0,6.452830189,0.0
38,愛媛県,13,東京都,4,軽雑工業品,769.9127541,5.597193094,0.0,4.833333333,,Tokyo inbound,38,愛媛県,5.597193094,769.9127541,4.833333333,0.0
40,福岡県,13,東京都,4,軽雑工業品,750.1660625,5.293624217,9.666666667,0.0,,Tokyo inbound,40,福岡県,5.293624217,750.1660625,0.0,9.666666667
41,佐賀県,13,東京都,4,軽雑工業品,0.0,0.1229,0.0,0.0,,Tokyo inbound,41,佐賀県,0.1229,0.0,0.0,0.0
43,熊本県,13,東京都,4,軽雑工業品,273.9959304,75.77142857,14.05970149,6.314285714,,Tokyo inbound,43,熊本県,75.77142857,273.9959304,6.314285714,14.05970149
44,大分県,13,東京都,4,軽雑工業品,0.0,0.420977273,0.0,0.0,,Tokyo inbound,44,大分県,0.420977273,0.0,0.0,0.0
45,宮崎県,13,東京都,4,軽雑工業品,209.6502189,0.0,4.686567164,0.0,,Tokyo inbound,45,宮崎県,0.0,209.6502189,0.0,4.686567164
46,鹿児島県,13,東京都,4,軽雑工業品,15.51333333,0.0,0.0,0.0,,Tokyo inbound,46,鹿児島県,0.0,15.51333333,0.0,0.0
90,全国,13,東京都,4,軽雑工業品,10.81251342,78.71765708,20.78508385,24.92,,Tokyo inbound,90,全国,78.71765708,10.81251342,24.92,20.78508385
91,東日本,13,東京都,4,軽雑工業品,106.9090909,0.0,0.0,0.0,,Tokyo inbound,91,東日本,0.0,106.9090909,0.0,0.0
92,東北,13,東京都,4,軽雑工業品,70.28571429,0.0,0.0,0.0,,Tokyo inbound,92,東北,0.0,70.28571429,0.0,0.0
93,海外,13,東京都,4,軽雑工業品,640.3440673,4011.866257,7.870967742,11.22580645,,Tokyo inbound,93,海外,4011.866257,640.3440673,11.22580645,7.870967742
94,不特定,13,東京都,4,軽雑工業品,107.3886986,0.0,25.5,0.0,,Tokyo inbound,94,不特定,0.0,107.3886986,0.0,25.5
99,全て不明,13,東京都,4,軽雑工業品,132.6055092,246.8092346,0.0,7.5,,Tokyo inbound,99,全て不明,246.8092346,132.6055092,7.5,0.0
1,北海道,13,東京都,5,林鉱産品,950.2668205,89.71687653,0.0,4.686567164,,Tokyo inbound,1,北海道,89.71687653,950.2668205,4.686567164,0.0
2,青森県,13,東京都,5,林鉱産品,2900.0,38.671875,0.0,38.671875,,Tokyo inbound,2,青森県,38.671875,2900.0,38.671875,0.0
3,岩手県,13,東京都,5,林鉱産品,0.0,6.161590909,0.0,0.0,,Tokyo inbound,3,岩手県,6.161590909,0.0,0.0,0.0
4,宮城県,13,東京都,5,林鉱産品,0.0,0.994090909,0.0,0.0,,Tokyo inbound,4,宮城県,0.994090909,0.0,0.0,0.0
6,山形県,13,東京都,5,林鉱産品,36.66666667,15.46875,0.0,0.0,,Tokyo inbound,6,山形県,15.46875,36.66666667,0.0,0.0
7,福島県,13,東京都,5,林鉱産品,232.9164681,133.3333333,3.935483871,10.0,,Tokyo inbound,7,福島県,133.3333333,232.9164681,10.0,3.935483871
8,茨城県,13,東京都,5,林鉱産品,1177.841619,176.5007865,105.4726631,67.58614865,,Tokyo inbound,8,茨城県,176.5007865,1177.841619,67.58614865,105.4726631
9,栃木県,13,東京都,5,林鉱産品,3601.533233,272.4703371,0.0,33.32589286,,Tokyo inbound,9,栃木県,272.4703371,3601.533233,33.32589286,0.0
10,群馬県,13,東京都,5,林鉱産品,1.988181818,267.0,0.0,17.8,,Tokyo inbound,10,群馬県,267.0,1.988181818,17.8,0.0
11,埼玉県,13,東京都,5,林鉱産品,14992.80676,5989.051378,1693.143526,187.4051903,,Tokyo inbound,11,埼玉県,5989.051378,14992.80676,187.4051903,1693.143526
12,千葉県,13,東京都,5,林鉱産品,2434.135781,1341.136358,156.9876812,18.32432432,,Tokyo inbound,12,千葉県,1341.136358,2434.135781,18.32432432,156.9876812
13,東京都,1,北海道,5,林鉱産品,89.71687653,950.2668205,4.686567164,0.0,,Tokyo outbound,1,北海道,89.71687653,950.2668205,4.686567164,0.0
13,東京都,2,青森県,5,林鉱産品,38.671875,2900.0,38.671875,0.0,,Tokyo outbound,2,青森県,38.671875,2900.0,38.671875,0.0
13,東京都,3,岩手県,5,林鉱産品,6.161590909,0.0,0.0,0.0,,Tokyo outbound,3,岩手県,6.161590909,0.0,0.0,0.0
13,東京都,4,宮城県,5,林鉱産品,0.994090909,0.0,0.0,0.0,,Tokyo outbound,4,宮城県,0.994090909,0.0,0.0,0.0
13,東京都,6,山形県,5,林鉱産品,15.46875,36.66666667,0.0,0.0,,Tokyo outbound,6,山形県,15.46875,36.66666667,0.0,0.0
13,東京都,7,福島県,5,林鉱産品,133.3333333,232.9164681,10.0,3.935483871,,Tokyo outbound,7,福島県,133.3333333,232.9164681,10.0,3.935483871
13,東京都,8,茨城県,5,林鉱産品,176.5007865,1177.841619,67.58614865,105.4726631,,Tokyo outbound,8,茨城県,176.5007865,1177.841619,67.58614865,105.4726631
13,東京都,9,栃木県,5,林鉱産品,272.4703371,3601.533233,33.32589286,0.0,,Tokyo outbound,9,栃木県,272.4703371,3601.533233,33.32589286,0.0
13,東京都,10,群馬県,5,林鉱産品,267.0,1.988181818,17.8,0.0,,Tokyo outbound,10,群馬県,267.0,1.988181818,17.8,0.0
13,東京都,11,埼玉県,5,林鉱産品,5989.051378,14992.80676,187.4051903,1693.143526,,Tokyo outbound,11,埼玉県,5989.051378,14992.80676,187.4051903,1693.143526
13,東京都,12,千葉県,5,林鉱産品,1341.136358,2434.135781,18.32432432,156.9876812,,Tokyo outbound,12,千葉県,1341.136358,2434.135781,18.32432432,156.9876812
13,東京都,13,東京都,5,林鉱産品,54827.48327,54827.48327,6645.286354,6645.286354,,Tokyo outbound,13,東京都,54827.48327,54827.48327,6645.286354,6645.286354
13,東京都,14,神奈川県,5,林鉱産品,10442.47911,1241.25969,201.6750184,81.09606523,,Tokyo outbound,14,神奈川県,10442.47911,1241.25969,201.6750184,81.09606523
13,東京都,15,新潟県,5,林鉱産品,0.029418182,0.198818182,0.0,0.0,,Tokyo outbound,15,新潟県,0.029418182,0.198818182,0.0,0.0
13,東京都,16,富山県,5,林鉱産品,309.375,0.0,309.375,0.0,,Tokyo outbound,16,富山県,309.375,0.0,309.375,0.0
13,東京都,17,石川県,5,林鉱産品,0.066272727,0.0,0.0,0.0,,Tokyo outbound,17,石川県,0.066272727,0.0,0.0,0.0
13,東京都,18,福井県,5,林鉱産品,0.0945,34.03069231,0.0,0.0,,Tokyo outbound,18,福井県,0.0945,34.03069231,0.0,0.0
13,東京都,19,山梨県,5,林鉱産品,347.7852268,24.64586422,0.0,0.0,,Tokyo outbound,19,山梨県,347.7852268,24.64586422,0.0,0.0
13,東京都,20,長野県,5,林鉱産品,15.5,0.0,0.0,0.0,,Tokyo outbound,20,長野県,15.5,0.0,0.0,0.0
13,東京都,21,岐阜県,5,林鉱産品,15.46875,0.0,15.46875,0.0,,Tokyo outbound,21,岐阜県,15.46875,0.0,15.46875,0.0
13,東京都,22,静岡県,5,林鉱産品,191.7681329,0.0,4.064516129,0.0,,Tokyo outbound,22,静岡県,191.7681329,0.0,4.064516129,0.0
13,東京都,23,愛知県,5,林鉱産品,2.684465909,48.70821678,7.734375,0.0,,Tokyo outbound,23,愛知県,2.684465909,48.70821678,7.734375,0.0
13,東京都,24,三重県,5,林鉱産品,0.0,466.6666667,0.0,0.0,,Tokyo outbound,24,三重県,0.0,466.6666667,0.0,0.0
13,東京都,25,滋賀県,5,林鉱産品,0.0,7.333333333,0.0,0.0,,Tokyo outbound,25,滋賀県,0.0,7.333333333,0.0,0.0
13,東京都,26,京都府,5,林鉱産品,0.121428571,0.0,0.0,0.0,,Tokyo outbound,26,京都府,0.121428571,0.0,0.0,0.0
13,東京都,27,大阪府,5,林鉱産品,37.38540879,68.25929371,0.0,0.0,,Tokyo outbound,27,大阪府,37.38540879,68.25929371,0.0,0.0
13,東京都,34,広島県,5,林鉱産品,0.393663636,0.0,0.0,0.0,,Tokyo outbound,34,広島県,0.393663636,0.0,0.0,0.0
13,東京都,35,山口県,5,林鉱産品,38.671875,0.0,38.671875,0.0,,Tokyo outbound,35,山口県,38.671875,0.0,38.671875,0.0
13,東京都,37,香川県,5,林鉱産品,0.0,1.659090909,0.0,0.0,,Tokyo outbound,37,香川県,0.0,1.659090909,0.0,0.0
13,東京都,39,高知県,5,林鉱産品,0.0,2333.333333,0.0,0.0,,Tokyo outbound,39,高知県,0.0,2333.333333,0.0,0.0
13,東京都,40,福岡県,5,林鉱産品,0.994090909,0.0,0.0,0.0,,Tokyo outbound,40,福岡県,0.994090909,0.0,0.0,0.0
13,東京都,43,熊本県,5,林鉱産品,0.331363636,0.0,0.0,0.0,,Tokyo outbound,43,熊本県,0.331363636,0.0,0.0,0.0
13,東京都,44,大分県,5,林鉱産品,0.0,2879.978,0.0,0.0,,Tokyo outbound,44,大分県,0.0,2879.978,0.0,0.0
13,東京都,45,宮崎県,5,林鉱産品,15.46875,0.0,15.46875,0.0,,Tokyo outbound,45,宮崎県,15.46875,0.0,15.46875,0.0
13,東京都,46,鹿児島県,5,林鉱産品,10.0,0.0,0.0,0.0,,Tokyo outbound,46,鹿児島県,10.0,0.0,0.0,0.0
13,東京都,47,沖縄県,5,林鉱産品,0.066272727,0.0,0.0,0.0,,Tokyo outbound,47,沖縄県,0.066272727,0.0,0.0,0.0
13,東京都,90,全国,5,林鉱産品,206.9468182,715.942,0.0,0.0,,Tokyo outbound,90,全国,206.9468182,715.942,0.0,0.0
13,東京都,93,海外,5,林鉱産品,147.7777778,3809.132617,0.0,105.5555556,,Tokyo outbound,93,海外,147.7777778,3809.132617,0.0,105.5555556
13,東京都,99,全て不明,5,林鉱産品,0.0,626.96875,0.0,0.0,,Tokyo outbound,99,全て不明,0.0,626.96875,0.0,0.0
14,神奈川県,13,東京都,5,林鉱産品,1241.25969,10442.47911,81.09606523,201.6750184,,Tokyo inbound,14,神奈川県,10442.47911,1241.25969,201.6750184,81.09606523
15,新潟県,13,東京都,5,林鉱産品,0.198818182,0.029418182,0.0,0.0,,Tokyo inbound,15,新潟県,0.029418182,0.198818182,0.0,0.0
16,富山県,13,東京都,5,林鉱産品,0.0,309.375,0.0,309.375,,Tokyo inbound,16,富山県,309.375,0.0,309.375,0.0
17,石川県,13,東京都,5,林鉱産品,0.0,0.066272727,0.0,0.0,,Tokyo inbound,17,石川県,0.066272727,0.0,0.0,0.0
18,福井県,13,東京都,5,林鉱産品,34.03069231,0.0945,0.0,0.0,,Tokyo inbound,18,福井県,0.0945,34.03069231,0.0,0.0
19,山梨県,13,東京都,5,林鉱産品,24.64586422,347.7852268,0.0,0.0,,Tokyo inbound,19,山梨県,347.7852268,24.64586422,0.0,0.0
20,長野県,13,東京都,5,林鉱産品,0.0,15.5,0.0,0.0,,Tokyo inbound,20,長野県,15.5,0.0,0.0,0.0
21,岐阜県,13,東京都,5,林鉱産品,0.0,15.46875,0.0,15.46875,,Tokyo inbound,21,岐阜県,15.46875,0.0,15.46875,0.0
22,静岡県,13,東京都,5,林鉱産品,0.0,191.7681329,0.0,4.064516129,,Tokyo inbound,22,静岡県,191.7681329,0.0,4.064516129,0.0
23,愛知県,13,東京都,5,林鉱産品,48.70821678,2.684465909,0.0,7.734375,,Tokyo inbound,23,愛知県,2.684465909,48.70821678,7.734375,0.0
24,三重県,13,東京都,5,林鉱産品,466.6666667,0.0,0.0,0.0,,Tokyo inbound,24,三重県,0.0,466.6666667,0.0,0.0
25,滋賀県,13,東京都,5,林鉱産品,7.333333333,0.0,0.0,0.0,,Tokyo inbound,25,滋賀県,0.0,7.333333333,0.0,0.0
26,京都府,13,東京都,5,林鉱産品,0.0,0.121428571,0.0,0.0,,Tokyo inbound,26,京都府,0.121428571,0.0,0.0,0.0
27,大阪府,13,東京都,5,林鉱産品,68.25929371,37.38540879,0.0,0.0,,Tokyo inbound,27,大阪府,37.38540879,68.25929371,0.0,0.0
34,広島県,13,東京都,5,林鉱産品,0.0,0.393663636,0.0,0.0,,Tokyo inbound,34,広島県,0.393663636,0.0,0.0,0.0
35,山口県,13,東京都,5,林鉱産品,0.0,38.671875,0.0,38.671875,,Tokyo inbound,35,山口県,38.671875,0.0,38.671875,0.0
37,香川県,13,東京都,5,林鉱産品,1.659090909,0.0,0.0,0.0,,Tokyo inbound,37,香川県,0.0,1.659090909,0.0,0.0
39,高知県,13,東京都,5,林鉱産品,2333.333333,0.0,0.0,0.0,,Tokyo inbound,39,高知県,0.0,2333.333333,0.0,0.0
40,福岡県,13,東京都,5,林鉱産品,0.0,0.994090909,0.0,0.0,,Tokyo inbound,40,福岡県,0.994090909,0.0,0.0,0.0
43,熊本県,13,東京都,5,林鉱産品,0.0,0.331363636,0.0,0.0,,Tokyo inbound,43,熊本県,0.331363636,0.0,0.0,0.0
44,大分県,13,東京都,5,林鉱産品,2879.978,0.0,0.0,0.0,,Tokyo inbound,44,大分県,0.0,2879.978,0.0,0.0
45,宮崎県,13,東京都,5,林鉱産品,0.0,15.46875,0.0,15.46875,,Tokyo inbound,45,宮崎県,15.46875,0.0,15.46875,0.0
