"Statistics name :","2020 Population Census Basic Complete Tabulation on Population and Households"
"Table Number :","1-1-3"
"Title :","[Population, Households, Sex, Age and Marital status] Population in 2015 (readjusted), Number of households in 2015 (readjusted), Population change number for 5 years, Population change rate for 5 years, Number of households change number for 5 years, Number of households change rate for 5 years, Sex ratio, Area(reference) and Population density - Japan, Prefectures, Municipalities (including Municipalities as of 2000)"
"Implementation date :","2020","Oct."
"Cities, Towns and Villages :","-"

"***","Data not available"
"-","Data not available"

"","","","","","/Tabulated variable Code","2020_03","","2020_15","","2020_34","","2020_35","","2020_36","","2020_37","","2020_46","","2020_47","","2020_48",""
"Time Code","Time","All Municipalities (including those as of 2000) Code","All Municipalities (including those as of 2000) Level Code","All Municipalities (including those as of 2000)","/Tabulated variable","Population in 2015 (readjusted)[people]","Annotation","Number of households in 2015 (readjusted)[households]","Annotation","Population change number for 5 years[people]","Annotation","Population change rate for 5 years[%]","Annotation","Number of households change number for 5 years[households]","Annotation","Number of households change rate for 5 years[%]","Annotation","Sex ratio","Annotation","Area (reference)[km2]","Annotation","Population density[per km2]","Annotation"
"2020000000","2020","08561","7","(Municipalities as of 2000) Moriya-machi","","64,753","","24,867","","3,668","","5.66460","","2,518","","10.12587","","99.72269","","35.63","","1,920.3",""
"2020000000","2020","08225","4","Hitachiomiya-shi","","42,587","","16,005","","-3,320","","-7.79581","","-362","","-2.26179","","97.56981","","348.45","","112.7",""
"2020000000","2020","08308","7","(Municipalities as of 2000) Gozenyama-mura","","3,635","","1,317","","-443","","-12.18707","","-93","","-7.06150","","96.06880","","44.39","","71.9",""
"2020000000","2020","08344","7","(Municipalities as of 2000) Omiya-machi","","25,616","","9,767","","-1,212","","-4.73142","","25","","0.25596","","96.33146","","82.84","","294.6",""
"2020000000","2020","08345","7","(Municipalities as of 2000) Yamagata-machi","","6,374","","2,418","","-741","","-11.62535","","-133","","-5.50041","","98.55481","","84.06","","67.0",""
"2020000000","2020","08346","7","(Municipalities as of 2000) Miwa-mura","","3,434","","1,227","","-479","","-13.94875","","-90","","-7.33496","","105.92334","","80.35","","36.8",""
"2020000000","2020","08347","7","(Municipalities as of 2000) Ogawa-mura","","3,528","","1,276","","-445","","-12.61338","","-71","","-5.56426","","99.54693","","56.74","","54.3",""
"2020000000","2020","08226","4","Naka-shi","","54,276","","20,025","","-774","","-1.42604","","906","","4.52434","","94.87161","","97.82","","546.9",""
"2020000000","2020","08342","7","(Municipalities as of 2000) Naka-machi","","46,318","","17,276","","-440","","-0.94995","","862","","4.98958","","95.49173","","83.14","","551.8",""
"2020000000","2020","08343","7","(Municipalities as of 2000) Urizura-machi","","7,958","","2,749","","-334","","-4.19703","","44","","1.60058","","91.22147","","14.66","","520.1",""
"2020000000","2020","08227","4","Chikusei-shi","","104,573","","35,683","","-3,820","","-3.65295","","1,808","","5.06684","","98.58677","","205.30","","490.8",""
"2020000000","2020","08206","7","(Municipalities as of 2000) Shimodate-shi","","60,425","","21,711","","-1,608","","-2.66115","","1,257","","5.78969","","98.88750","","86.25","","681.9",""
"2020000000","2020","08501","7","(Municipalities as of 2000) Sekijo-machi","","14,042","","4,457","","-805","","-5.73280","","92","","2.06417","","97.21395","","34.51","","383.6",""
"2020000000","2020","08502","7","(Municipalities as of 2000) Akeno-machi","","15,076","","4,862","","-618","","-4.09923","","265","","5.45043","","100.91718","","48.35","","299.0",""
"2020000000","2020","08505","7","(Municipalities as of 2000) Kyowa-machi","","15,030","","4,653","","-789","","-5.24950","","194","","4.16935","","96.31927","","36.24","","393.0",""
"2020000000","2020","08228","4","Bando-shi","","54,087","","17,327","","-1,822","","-3.36865","","1,125","","6.49276","","103.58757","","123.03","","424.8",""
"2020000000","2020","08218","7","(Municipalities as of 2000) Iwai-shi","","40,345","","13,392","","-1,328","","-3.29161","","835","","6.23507","","103.44666","","90.72","","430.1",""
"2020000000","2020","08544","7","(Municipalities as of 2000) Sashima-machi","","13,742","","3,935","","-494","","-3.59482","","290","","7.36976","","104.00370","","32.46","","408.1",""
"2020000000","2020","08229","4","Inashiki-shi","","42,810","","14,453","","-3,771","","-8.80869","","99","","0.68498","","99.69819","","205.81","","189.7",""
"2020000000","2020","08441","7","(Municipalities as of 2000) Edosaki-machi","","16,896","","6,352","","-1,333","","-7.88944","","64","","1.00756","","101.17632","","52.82","","294.6",""
"2020000000","2020","08446","7","(Municipalities as of 2000) Shintone-machi","","8,653","","2,917","","-901","","-10.41257","","-22","","-0.75420","","100.62112","","29.74","","260.7",""
"2020000000","2020","08448","7","(Municipalities as of 2000) Sakuragawa-mura","","5,964","","1,764","","-602","","-10.09390","","-29","","-1.64399","","102.79879","","34.11","","157.2",""
"2020000000","2020","08449","7","(Municipalities as of 2000) Azuma-machi","","11,297","","3,420","","-935","","-8.27653","","86","","2.51462","","95.32516","","61.45","","168.6",""
"2020000000","2020","08230","4","Kasumigaura-shi","","42,147","","15,142","","-2,060","","-4.88766","","129","","0.85194","","103.01327","","156.60","","256.0",""
"2020000000","2020","08461","7","(Municipalities as of 2000) Kasumigaura-machi","","15,513","","5,173","","-949","","-6.11745","","9","","0.17398","","102.08131","","70.27","","207.3",""
"2020000000","2020","08464","7","(Municipalities as of 2000) Chiyoda-machi","","26,634","","9,969","","-1,111","","-4.17136","","120","","1.20373","","103.54893","","48.50","","526.2",""
"2020000000","2020","08231","4","Sakuragawa-shi","","42,632","","13,585","","-3,510","","-8.23325","","-132","","-0.97166","","97.95578","","180.06","","217.3",""
"2020000000","2020","08324","7","(Municipalities as of 2000) Iwase-machi","","19,614","","6,450","","-1,537","","-7.83624","","-68","","-1.05426","","96.08417","","87.16","","207.4",""
"2020000000","2020","08503","7","(Municipalities as of 2000) Makabe-machi","","16,668","","5,271","","-1,509","","-9.05328","","-67","","-1.27111","","99.56556","","63.40","","239.1",""
"2020000000","2020","08504","7","(Municipalities as of 2000) Yamato-mura","","6,350","","1,864","","-464","","-7.30709","","3","","0.16094","","99.66079","","29.22","","201.4",""
"2020000000","2020","08232","4","Kamisu-shi","","94,522","","37,221","","932","","0.98601","","3,266","","8.77462","","107.29689","","146.97","","649.5",""
