scenario_route_proxy_id,charger_condition,nearest_charger_distance_km
C050_V05_CHG_broad_SPEED25_T480__S051_R05,broad,0.3112939003844855
C050_V05_CHG_conservative_SPEED25_T480__S051_R05,conservative,0.7744312172826395
C050_V01_CHG_balanced_SPEED25_T480__S052_R01,balanced,0.1914451839365981
C050_V01_CHG_broad_SPEED25_T480__S052_R01,broad,0.1914451839365981
C050_V01_CHG_conservative_SPEED25_T480__S052_R01,conservative,1.018373141304176
C050_V03_CHG_balanced_SPEED25_T480__S052_R01,balanced,0.4571094743676478
C050_V03_CHG_broad_SPEED25_T480__S052_R01,broad,0.4571094743676478
C050_V03_CHG_conservative_SPEED25_T480__S052_R01,conservative,1.018373141304176
C050_V03_CHG_balanced_SPEED25_T480__S052_R02,balanced,0.9468688525189464
C050_V03_CHG_broad_SPEED25_T480__S052_R02,broad,0.9468688525189464
C050_V03_CHG_conservative_SPEED25_T480__S052_R02,conservative,2.944829332887127
C050_V03_CHG_balanced_SPEED25_T480__S052_R03,balanced,0.1914451839365981
C050_V03_CHG_broad_SPEED25_T480__S052_R03,broad,0.1914451839365981
C050_V03_CHG_conservative_SPEED25_T480__S052_R03,conservative,1.4503707949794875
C050_V05_CHG_balanced_SPEED25_T480__S052_R01,balanced,0.912619270250608
C050_V05_CHG_broad_SPEED25_T480__S052_R01,broad,0.912619270250608
C050_V05_CHG_conservative_SPEED25_T480__S052_R01,conservative,1.7626527549931366
C050_V05_CHG_balanced_SPEED25_T480__S052_R02,balanced,0.4571094743676478
C050_V05_CHG_broad_SPEED25_T480__S052_R02,broad,0.4571094743676478
C050_V05_CHG_conservative_SPEED25_T480__S052_R02,conservative,1.018373141304176
C050_V05_CHG_balanced_SPEED25_T480__S052_R03,balanced,0.1914451839365981
C050_V05_CHG_broad_SPEED25_T480__S052_R03,broad,0.1914451839365981
C050_V05_CHG_conservative_SPEED25_T480__S052_R03,conservative,1.4503707949794875
C050_V05_CHG_balanced_SPEED25_T480__S052_R04,balanced,0.9468688525189464
C050_V05_CHG_broad_SPEED25_T480__S052_R04,broad,0.9468688525189464
C050_V05_CHG_conservative_SPEED25_T480__S052_R04,conservative,2.944829332887127
C050_V05_CHG_balanced_SPEED25_T480__S052_R05,balanced,0.6261295414332837
C050_V05_CHG_broad_SPEED25_T480__S052_R05,broad,0.6261295414332837
C050_V05_CHG_conservative_SPEED25_T480__S052_R05,conservative,3.303422311776097
C050_V01_CHG_balanced_SPEED25_T480__S053_R01,balanced,0.2205156314805898
C050_V01_CHG_broad_SPEED25_T480__S053_R01,broad,0.2205156314805898
C050_V01_CHG_conservative_SPEED25_T480__S053_R01,conservative,1.57936301558929
C050_V03_CHG_balanced_SPEED25_T480__S053_R01,balanced,0.6303362132293057
C050_V03_CHG_broad_SPEED25_T480__S053_R01,broad,0.6303362132293057
C050_V03_CHG_conservative_SPEED25_T480__S053_R01,conservative,3.399718014086235
C050_V03_CHG_balanced_SPEED25_T480__S053_R02,balanced,0.6554844771986755
C050_V03_CHG_broad_SPEED25_T480__S053_R02,broad,0.6554844771986755
C050_V03_CHG_conservative_SPEED25_T480__S053_R02,conservative,2.7493445626169457
C050_V03_CHG_balanced_SPEED25_T480__S053_R03,balanced,0.2205156314805898
C050_V03_CHG_broad_SPEED25_T480__S053_R03,broad,0.2205156314805898
C050_V03_CHG_conservative_SPEED25_T480__S053_R03,conservative,1.57936301558929
C050_V05_CHG_balanced_SPEED25_T480__S053_R01,balanced,0.7629051002364301
C050_V05_CHG_broad_SPEED25_T480__S053_R01,broad,0.7629051002364301
C050_V05_CHG_conservative_SPEED25_T480__S053_R01,conservative,1.57936301558929
C050_V05_CHG_balanced_SPEED25_T480__S053_R02,balanced,0.6554844771986755
C050_V05_CHG_broad_SPEED25_T480__S053_R02,broad,0.6554844771986755
C050_V05_CHG_conservative_SPEED25_T480__S053_R02,conservative,2.7493445626169457
C050_V05_CHG_balanced_SPEED25_T480__S053_R03,balanced,0.2205156314805898
C050_V05_CHG_broad_SPEED25_T480__S053_R03,broad,0.2205156314805898
C050_V05_CHG_conservative_SPEED25_T480__S053_R03,conservative,3.997484443603043
C050_V05_CHG_balanced_SPEED25_T480__S053_R04,balanced,0.5233986431757027
C050_V05_CHG_broad_SPEED25_T480__S053_R04,broad,0.5233986431757027
C050_V05_CHG_conservative_SPEED25_T480__S053_R04,conservative,3.997484443603043
C050_V05_CHG_balanced_SPEED25_T480__S053_R05,balanced,0.6303362132293057
C050_V05_CHG_broad_SPEED25_T480__S053_R05,broad,0.6303362132293057
C050_V05_CHG_conservative_SPEED25_T480__S053_R05,conservative,3.997484443603043
C050_V01_CHG_balanced_SPEED25_T480__S054_R01,balanced,0.0483159320491876
C050_V01_CHG_broad_SPEED25_T480__S054_R01,broad,0.0483159320491876
C050_V01_CHG_conservative_SPEED25_T480__S054_R01,conservative,0.8587959115861339
C050_V03_CHG_balanced_SPEED25_T480__S054_R01,balanced,0.0483159320491876
C050_V03_CHG_broad_SPEED25_T480__S054_R01,broad,0.0483159320491876
C050_V03_CHG_conservative_SPEED25_T480__S054_R01,conservative,3.1485972401411164
C050_V03_CHG_balanced_SPEED25_T480__S054_R02,balanced,1.019423977216097
C050_V03_CHG_broad_SPEED25_T480__S054_R02,broad,1.019423977216097
C050_V03_CHG_conservative_SPEED25_T480__S054_R02,conservative,1.019423977216097
C050_V03_CHG_balanced_SPEED25_T480__S054_R03,balanced,0.5420494971617016
C050_V03_CHG_broad_SPEED25_T480__S054_R03,broad,0.5420494971617016
C050_V03_CHG_conservative_SPEED25_T480__S054_R03,conservative,0.8587959115861339
C050_V05_CHG_balanced_SPEED25_T480__S054_R01,balanced,0.0483159320491876
C050_V05_CHG_broad_SPEED25_T480__S054_R01,broad,0.0483159320491876
C050_V05_CHG_conservative_SPEED25_T480__S054_R01,conservative,0.8587959115861339
C050_V05_CHG_balanced_SPEED25_T480__S054_R02,balanced,1.019423977216097
C050_V05_CHG_broad_SPEED25_T480__S054_R02,broad,1.019423977216097
C050_V05_CHG_conservative_SPEED25_T480__S054_R02,conservative,1.019423977216097
C050_V05_CHG_balanced_SPEED25_T480__S054_R03,balanced,0.7588961470166189
C050_V05_CHG_broad_SPEED25_T480__S054_R03,broad,0.7588961470166189
C050_V05_CHG_conservative_SPEED25_T480__S054_R03,conservative,2.1610362295417964
C050_V05_CHG_balanced_SPEED25_T480__S054_R04,balanced,0.6302461165329061
C050_V05_CHG_broad_SPEED25_T480__S054_R04,broad,0.6302461165329061
C050_V05_CHG_conservative_SPEED25_T480__S054_R04,conservative,3.161387196451069
C050_V05_CHG_balanced_SPEED25_T480__S054_R05,balanced,2.8278035297587483
C050_V05_CHG_broad_SPEED25_T480__S054_R05,broad,2.8278035297587483
C050_V05_CHG_conservative_SPEED25_T480__S054_R05,conservative,3.997484443603043
C050_V01_CHG_balanced_SPEED25_T480__S055_R01,balanced,0.0060152038704629
C050_V01_CHG_broad_SPEED25_T480__S055_R01,broad,0.0060152038704629
C050_V01_CHG_conservative_SPEED25_T480__S055_R01,conservative,0.7497702484514608
C050_V03_CHG_balanced_SPEED25_T480__S055_R01,balanced,0.5058936195258452
C050_V03_CHG_broad_SPEED25_T480__S055_R01,broad,0.5058936195258452
C050_V03_CHG_conservative_SPEED25_T480__S055_R01,conservative,0.7497702484514608
C050_V03_CHG_balanced_SPEED25_T480__S055_R02,balanced,0.0060152038704629
C050_V03_CHG_broad_SPEED25_T480__S055_R02,broad,0.0060152038704629
C050_V03_CHG_conservative_SPEED25_T480__S055_R02,conservative,0.920192127816793
C050_V03_CHG_balanced_SPEED25_T480__S055_R03,balanced,0.6462961656117743
C050_V03_CHG_broad_SPEED25_T480__S055_R03,broad,0.6462961656117743
C050_V03_CHG_conservative_SPEED25_T480__S055_R03,conservative,0.8626408594255386
C050_V05_CHG_balanced_SPEED25_T480__S055_R01,balanced,1.1795854343081316
C050_V05_CHG_broad_SPEED25_T480__S055_R01,broad,1.1795854343081316
C050_V05_CHG_conservative_SPEED25_T480__S055_R01,conservative,2.28999337406605
C050_V05_CHG_balanced_SPEED25_T480__S055_R02,balanced,0.7490175033459585
C050_V05_CHG_broad_SPEED25_T480__S055_R02,broad,0.7490175033459585
C050_V05_CHG_conservative_SPEED25_T480__S055_R02,conservative,3.878224273633007
C050_V05_CHG_balanced_SPEED25_T480__S055_R03,balanced,0.5058936195258452
C050_V05_CHG_broad_SPEED25_T480__S055_R03,broad,0.5058936195258452
C050_V05_CHG_conservative_SPEED25_T480__S055_R03,conservative,0.7497702484514608
C050_V05_CHG_balanced_SPEED25_T480__S055_R04,balanced,0.6462961656117743
C050_V05_CHG_broad_SPEED25_T480__S055_R04,broad,0.6462961656117743
C050_V05_CHG_conservative_SPEED25_T480__S055_R04,conservative,0.8626408594255386
C050_V05_CHG_balanced_SPEED25_T480__S055_R05,balanced,0.0060152038704629
C050_V05_CHG_broad_SPEED25_T480__S055_R05,broad,0.0060152038704629
C050_V05_CHG_conservative_SPEED25_T480__S055_R05,conservative,0.920192127816793
C050_V01_CHG_balanced_SPEED25_T480__S056_R01,balanced,0.5349277859906212
C050_V01_CHG_broad_SPEED25_T480__S056_R01,broad,0.5349277859906212
C050_V01_CHG_conservative_SPEED25_T480__S056_R01,conservative,2.4412789274217426
C050_V03_CHG_balanced_SPEED25_T480__S056_R01,balanced,0.5432509592642085
C050_V03_CHG_broad_SPEED25_T480__S056_R01,broad,0.5432509592642085
C050_V03_CHG_conservative_SPEED25_T480__S056_R01,conservative,2.5778853695473343
C050_V03_CHG_balanced_SPEED25_T480__S056_R02,balanced,0.5349277859906212
C050_V03_CHG_broad_SPEED25_T480__S056_R02,broad,0.5349277859906212
C050_V03_CHG_conservative_SPEED25_T480__S056_R02,conservative,3.027650487021188
C050_V03_CHG_balanced_SPEED25_T480__S056_R03,balanced,0.5844478664835479
C050_V03_CHG_broad_SPEED25_T480__S056_R03,broad,0.5844478664835479
C050_V03_CHG_conservative_SPEED25_T480__S056_R03,conservative,2.4412789274217426
C050_V05_CHG_balanced_SPEED25_T480__S056_R01,balanced,0.5844478664835479
C050_V05_CHG_broad_SPEED25_T480__S056_R01,broad,0.5844478664835479
C050_V05_CHG_conservative_SPEED25_T480__S056_R01,conservative,2.4412789274217426
C050_V05_CHG_balanced_SPEED25_T480__S056_R02,balanced,1.2519172654277595
C050_V05_CHG_broad_SPEED25_T480__S056_R02,broad,1.2519172654277595
C050_V05_CHG_conservative_SPEED25_T480__S056_R02,conservative,3.997484443603043
C050_V05_CHG_balanced_SPEED25_T480__S056_R03,balanced,0.5432509592642085
C050_V05_CHG_broad_SPEED25_T480__S056_R03,broad,0.5432509592642085
C050_V05_CHG_conservative_SPEED25_T480__S056_R03,conservative,2.5778853695473343
C050_V05_CHG_balanced_SPEED25_T480__S056_R04,balanced,0.5349277859906212
C050_V05_CHG_broad_SPEED25_T480__S056_R04,broad,0.5349277859906212
C050_V05_CHG_conservative_SPEED25_T480__S056_R04,conservative,3.027650487021188
C050_V05_CHG_balanced_SPEED25_T480__S056_R05,balanced,0.716271634987481
C050_V05_CHG_broad_SPEED25_T480__S056_R05,broad,0.716271634987481
C050_V05_CHG_conservative_SPEED25_T480__S056_R05,conservative,3.997484443603043
C050_V01_CHG_balanced_SPEED25_T480__S057_R01,balanced,0.0588840570830677
C050_V01_CHG_broad_SPEED25_T480__S057_R01,broad,0.0588840570830677
C050_V01_CHG_conservative_SPEED25_T480__S057_R01,conservative,1.1301696514871848
C050_V03_CHG_balanced_SPEED25_T480__S057_R01,balanced,0.9252995155448274
C050_V03_CHG_broad_SPEED25_T480__S057_R01,broad,0.9252995155448274
C050_V03_CHG_conservative_SPEED25_T480__S057_R01,conservative,2.265201685037745
C050_V03_CHG_balanced_SPEED25_T480__S057_R02,balanced,0.0588840570830677
C050_V03_CHG_broad_SPEED25_T480__S057_R02,broad,0.0588840570830677
C050_V03_CHG_conservative_SPEED25_T480__S057_R02,conservative,3.817798474926372
C050_V03_CHG_balanced_SPEED25_T480__S057_R03,balanced,0.7830789622252822
C050_V03_CHG_broad_SPEED25_T480__S057_R03,broad,0.7830789622252822
C050_V03_CHG_conservative_SPEED25_T480__S057_R03,conservative,1.1301696514871848
C050_V05_CHG_balanced_SPEED25_T480__S057_R01,balanced,0.7830789622252822
C050_V05_CHG_broad_SPEED25_T480__S057_R01,broad,0.7830789622252822
C050_V05_CHG_conservative_SPEED25_T480__S057_R01,conservative,1.1301696514871848
C050_V05_CHG_balanced_SPEED25_T480__S057_R02,balanced,0.9252995155448274
C050_V05_CHG_broad_SPEED25_T480__S057_R02,broad,0.9252995155448274
C050_V05_CHG_conservative_SPEED25_T480__S057_R02,conservative,2.265201685037745
C050_V05_CHG_balanced_SPEED25_T480__S057_R03,balanced,0.481759960720157
C050_V05_CHG_broad_SPEED25_T480__S057_R03,broad,0.481759960720157
C050_V05_CHG_conservative_SPEED25_T480__S057_R03,conservative,7.1179254146882345
C050_V05_CHG_balanced_SPEED25_T480__S057_R04,balanced,0.0588840570830677
C050_V05_CHG_broad_SPEED25_T480__S057_R04,broad,0.0588840570830677
C050_V05_CHG_conservative_SPEED25_T480__S057_R04,conservative,3.817798474926372
C050_V05_CHG_balanced_SPEED25_T480__S057_R05,balanced,1.0119090437241898
C050_V05_CHG_broad_SPEED25_T480__S057_R05,broad,1.0119090437241898
C050_V05_CHG_conservative_SPEED25_T480__S057_R05,conservative,3.141119642919781
C050_V01_CHG_balanced_SPEED25_T480__S058_R01,balanced,0.3958667529124097
C050_V01_CHG_broad_SPEED25_T480__S058_R01,broad,0.3958667529124097
C050_V01_CHG_conservative_SPEED25_T480__S058_R01,conservative,0.881852916849742
C050_V03_CHG_balanced_SPEED25_T480__S058_R01,balanced,0.3958667529124097
C050_V03_CHG_broad_SPEED25_T480__S058_R01,broad,0.3958667529124097
C050_V03_CHG_conservative_SPEED25_T480__S058_R01,conservative,1.0492373947698257
C050_V03_CHG_balanced_SPEED25_T480__S058_R02,balanced,0.4865133535514899
C050_V03_CHG_broad_SPEED25_T480__S058_R02,broad,0.4865133535514899
C050_V03_CHG_conservative_SPEED25_T480__S058_R02,conservative,2.27493725767948
C050_V03_CHG_balanced_SPEED25_T480__S058_R03,balanced,0.682344893638594
C050_V03_CHG_broad_SPEED25_T480__S058_R03,broad,0.682344893638594
C050_V03_CHG_conservative_SPEED25_T480__S058_R03,conservative,0.881852916849742
C050_V05_CHG_balanced_SPEED25_T480__S058_R01,balanced,0.682344893638594
C050_V05_CHG_broad_SPEED25_T480__S058_R01,broad,0.682344893638594
C050_V05_CHG_conservative_SPEED25_T480__S058_R01,conservative,0.881852916849742
C050_V05_CHG_balanced_SPEED25_T480__S058_R02,balanced,0.4865133535514899
C050_V05_CHG_broad_SPEED25_T480__S058_R02,broad,0.4865133535514899
C050_V05_CHG_conservative_SPEED25_T480__S058_R02,conservative,2.27493725767948
C050_V05_CHG_balanced_SPEED25_T480__S058_R03,balanced,0.6927339028595526
C050_V05_CHG_broad_SPEED25_T480__S058_R03,broad,0.6927339028595526
C050_V05_CHG_conservative_SPEED25_T480__S058_R03,conservative,3.376994547957577
C050_V05_CHG_balanced_SPEED25_T480__S058_R04,balanced,0.3958667529124097
C050_V05_CHG_broad_SPEED25_T480__S058_R04,broad,0.3958667529124097
C050_V05_CHG_conservative_SPEED25_T480__S058_R04,conservative,3.4352904740030827
C050_V05_CHG_balanced_SPEED25_T480__S058_R05,balanced,0.656606415353884
C050_V05_CHG_broad_SPEED25_T480__S058_R05,broad,0.656606415353884
C050_V05_CHG_conservative_SPEED25_T480__S058_R05,conservative,1.0492373947698257
C050_V01_CHG_balanced_SPEED25_T480__S059_R01,balanced,0.1203956576248669
C050_V01_CHG_broad_SPEED25_T480__S059_R01,broad,0.1203956576248669
C050_V01_CHG_conservative_SPEED25_T480__S059_R01,conservative,2.5778853695473343
C050_V03_CHG_balanced_SPEED25_T480__S059_R01,balanced,0.5051924988357934
C050_V03_CHG_broad_SPEED25_T480__S059_R01,broad,0.5051924988357934
C050_V03_CHG_conservative_SPEED25_T480__S059_R01,conservative,2.5778853695473343
C050_V03_CHG_balanced_SPEED25_T480__S059_R02,balanced,0.1203956576248669
C050_V03_CHG_broad_SPEED25_T480__S059_R02,broad,0.1203956576248669
C050_V03_CHG_conservative_SPEED25_T480__S059_R02,conservative,2.7493445626169457
C050_V03_CHG_balanced_SPEED25_T480__S059_R03,balanced,0.3485830842759456
C050_V03_CHG_broad_SPEED25_T480__S059_R03,broad,0.3485830842759456
C050_V03_CHG_conservative_SPEED25_T480__S059_R03,conservative,2.7354762871664944
C050_V05_CHG_balanced_SPEED25_T480__S059_R01,balanced,0.5051924988357934
C050_V05_CHG_broad_SPEED25_T480__S059_R01,broad,0.5051924988357934
C050_V05_CHG_conservative_SPEED25_T480__S059_R01,conservative,2.5778853695473343
C050_V05_CHG_balanced_SPEED25_T480__S059_R02,balanced,0.1203956576248669
C050_V05_CHG_broad_SPEED25_T480__S059_R02,broad,0.1203956576248669
C050_V05_CHG_conservative_SPEED25_T480__S059_R02,conservative,4.9134757481834725
C050_V05_CHG_balanced_SPEED25_T480__S059_R03,balanced,0.6345845844300129
C050_V05_CHG_broad_SPEED25_T480__S059_R03,broad,0.6345845844300129
C050_V05_CHG_conservative_SPEED25_T480__S059_R03,conservative,2.7354762871664944
C050_V05_CHG_balanced_SPEED25_T480__S059_R04,balanced,1.3522343275941775
C050_V05_CHG_broad_SPEED25_T480__S059_R04,broad,1.3522343275941775
C050_V05_CHG_conservative_SPEED25_T480__S059_R04,conservative,2.7493445626169457
C050_V05_CHG_balanced_SPEED25_T480__S059_R05,balanced,0.3485830842759456
C050_V05_CHG_broad_SPEED25_T480__S059_R05,broad,0.3485830842759456
C050_V05_CHG_conservative_SPEED25_T480__S059_R05,conservative,5.934587844235708
C050_V01_CHG_balanced_SPEED25_T480__S060_R01,balanced,0.2205156314805898
C050_V01_CHG_broad_SPEED25_T480__S060_R01,broad,0.2205156314805898
C050_V01_CHG_conservative_SPEED25_T480__S060_R01,conservative,0.7497702484514608
C050_V03_CHG_balanced_SPEED25_T480__S060_R01,balanced,0.2205156314805898
C050_V03_CHG_broad_SPEED25_T480__S060_R01,broad,0.2205156314805898
C050_V03_CHG_conservative_SPEED25_T480__S060_R01,conservative,0.7497702484514608
C050_V03_CHG_balanced_SPEED25_T480__S060_R02,balanced,0.9443867682163308
C050_V03_CHG_broad_SPEED25_T480__S060_R02,broad,0.9443867682163308
C050_V03_CHG_conservative_SPEED25_T480__S060_R02,conservative,1.7425367819627415
C050_V03_CHG_balanced_SPEED25_T480__S060_R03,balanced,0.2697296211981738
C050_V03_CHG_broad_SPEED25_T480__S060_R03,broad,0.2697296211981738
C050_V03_CHG_conservative_SPEED25_T480__S060_R03,conservative,1.7230341301259269
C050_V05_CHG_balanced_SPEED25_T480__S060_R01,balanced,0.969894924640146
C050_V05_CHG_broad_SPEED25_T480__S060_R01,broad,0.969894924640146
C050_V05_CHG_conservative_SPEED25_T480__S060_R01,conservative,2.125977745804314
C050_V05_CHG_balanced_SPEED25_T480__S060_R02,balanced,0.9443867682163308
C050_V05_CHG_broad_SPEED25_T480__S060_R02,broad,0.9443867682163308
C050_V05_CHG_conservative_SPEED25_T480__S060_R02,conservative,1.7425367819627415
C050_V05_CHG_balanced_SPEED25_T480__S060_R03,balanced,0.2762317400783571
C050_V05_CHG_broad_SPEED25_T480__S060_R03,broad,0.2762317400783571
C050_V05_CHG_conservative_SPEED25_T480__S060_R03,conservative,1.7230341301259269
C050_V05_CHG_balanced_SPEED25_T480__S060_R04,balanced,0.2697296211981738
C050_V05_CHG_broad_SPEED25_T480__S060_R04,broad,0.2697296211981738
C050_V05_CHG_conservative_SPEED25_T480__S060_R04,conservative,2.9563118946829494
C050_V05_CHG_balanced_SPEED25_T480__S060_R05,balanced,0.2205156314805898
C050_V05_CHG_broad_SPEED25_T480__S060_R05,broad,0.2205156314805898
C050_V05_CHG_conservative_SPEED25_T480__S060_R05,conservative,0.7497702484514608
C050_V01_CHG_balanced_SPEED25_T480__S061_R01,balanced,0.3095444257874438
C050_V01_CHG_broad_SPEED25_T480__S061_R01,broad,0.3095444257874438
C050_V01_CHG_conservative_SPEED25_T480__S061_R01,conservative,1.025308725912932
C050_V03_CHG_balanced_SPEED25_T480__S061_R01,balanced,0.3095444257874438
C050_V03_CHG_broad_SPEED25_T480__S061_R01,broad,0.3095444257874438
C050_V03_CHG_conservative_SPEED25_T480__S061_R01,conservative,1.025308725912932
C050_V03_CHG_balanced_SPEED25_T480__S061_R02,balanced,2.3125185614100294
C050_V03_CHG_broad_SPEED25_T480__S061_R02,broad,2.3125185614100294
C050_V03_CHG_conservative_SPEED25_T480__S061_R02,conservative,2.3125185614100294
C050_V03_CHG_balanced_SPEED25_T480__S061_R03,balanced,0.554236504455549
C050_V03_CHG_broad_SPEED25_T480__S061_R03,broad,0.554236504455549
C050_V03_CHG_conservative_SPEED25_T480__S061_R03,conservative,2.4916827668767896
C050_V05_CHG_balanced_SPEED25_T480__S061_R01,balanced,0.554236504455549
C050_V05_CHG_broad_SPEED25_T480__S061_R01,broad,0.554236504455549
C050_V05_CHG_conservative_SPEED25_T480__S061_R01,conservative,3.372099748871232
C050_V05_CHG_balanced_SPEED25_T480__S061_R02,balanced,2.3125185614100294
C050_V05_CHG_broad_SPEED25_T480__S061_R02,broad,2.3125185614100294
C050_V05_CHG_conservative_SPEED25_T480__S061_R02,conservative,2.3125185614100294
C050_V05_CHG_balanced_SPEED25_T480__S061_R03,balanced,0.942165430256307
C050_V05_CHG_broad_SPEED25_T480__S061_R03,broad,0.942165430256307
C050_V05_CHG_conservative_SPEED25_T480__S061_R03,conservative,1.025308725912932
C050_V05_CHG_balanced_SPEED25_T480__S061_R04,balanced,0.6360177939918348
C050_V05_CHG_broad_SPEED25_T480__S061_R04,broad,0.6360177939918348
C050_V05_CHG_conservative_SPEED25_T480__S061_R04,conservative,3.997484443603043
C050_V05_CHG_balanced_SPEED25_T480__S061_R05,balanced,0.3095444257874438
C050_V05_CHG_broad_SPEED25_T480__S061_R05,broad,0.3095444257874438
C050_V05_CHG_conservative_SPEED25_T480__S061_R05,conservative,2.125977745804314
C050_V01_CHG_balanced_SPEED25_T480__S062_R01,balanced,0.2837205416354548
C050_V01_CHG_broad_SPEED25_T480__S062_R01,broad,0.2837205416354548
C050_V01_CHG_conservative_SPEED25_T480__S062_R01,conservative,1.7444076342411805
C050_V03_CHG_balanced_SPEED25_T480__S062_R01,balanced,0.2837205416354548
C050_V03_CHG_broad_SPEED25_T480__S062_R01,broad,0.2837205416354548
C050_V03_CHG_conservative_SPEED25_T480__S062_R01,conservative,3.2135744953494587
C050_V03_CHG_balanced_SPEED25_T480__S062_R02,balanced,0.5507834815355915
C050_V03_CHG_broad_SPEED25_T480__S062_R02,broad,0.5507834815355915
C050_V03_CHG_conservative_SPEED25_T480__S062_R02,conservative,3.997484443603043
C050_V03_CHG_balanced_SPEED25_T480__S062_R03,balanced,0.5632371125637676
C050_V03_CHG_broad_SPEED25_T480__S062_R03,broad,0.5632371125637676
C050_V03_CHG_conservative_SPEED25_T480__S062_R03,conservative,1.7444076342411805
C050_V05_CHG_balanced_SPEED25_T480__S062_R01,balanced,0.7651303590580667
C050_V05_CHG_broad_SPEED25_T480__S062_R01,broad,0.7651303590580667
C050_V05_CHG_conservative_SPEED25_T480__S062_R01,conservative,3.2135744953494587
C050_V05_CHG_balanced_SPEED25_T480__S062_R02,balanced,0.5632371125637676
C050_V05_CHG_broad_SPEED25_T480__S062_R02,broad,0.5632371125637676
C050_V05_CHG_conservative_SPEED25_T480__S062_R02,conservative,3.0709785022805836
C050_V05_CHG_balanced_SPEED25_T480__S062_R03,balanced,0.5507834815355915
C050_V05_CHG_broad_SPEED25_T480__S062_R03,broad,0.5507834815355915
C050_V05_CHG_conservative_SPEED25_T480__S062_R03,conservative,3.997484443603043
C050_V05_CHG_balanced_SPEED25_T480__S062_R04,balanced,0.2837205416354548
C050_V05_CHG_broad_SPEED25_T480__S062_R04,broad,0.2837205416354548
C050_V05_CHG_conservative_SPEED25_T480__S062_R04,conservative,3.430247487421801
C050_V05_CHG_balanced_SPEED25_T480__S062_R05,balanced,1.2248741346356355
C050_V05_CHG_broad_SPEED25_T480__S062_R05,broad,1.2248741346356355
C050_V05_CHG_conservative_SPEED25_T480__S062_R05,conservative,1.7444076342411805
C050_V01_CHG_balanced_SPEED25_T480__S063_R01,balanced,0.1126657565081788
C050_V01_CHG_broad_SPEED25_T480__S063_R01,broad,0.1126657565081788
C050_V01_CHG_conservative_SPEED25_T480__S063_R01,conservative,1.8062741910837812
C050_V03_CHG_balanced_SPEED25_T480__S063_R01,balanced,0.1872017535958315
C050_V03_CHG_broad_SPEED25_T480__S063_R01,broad,0.1872017535958315
C050_V03_CHG_conservative_SPEED25_T480__S063_R01,conservative,3.2768394786248978
C050_V03_CHG_balanced_SPEED25_T480__S063_R02,balanced,0.1902075330330341
C050_V03_CHG_broad_SPEED25_T480__S063_R02,broad,0.1902075330330341
C050_V03_CHG_conservative_SPEED25_T480__S063_R02,conservative,4.162437290366387
C050_V03_CHG_balanced_SPEED25_T480__S063_R03,balanced,0.1126657565081788
C050_V03_CHG_broad_SPEED25_T480__S063_R03,broad,0.1126657565081788
C050_V03_CHG_conservative_SPEED25_T480__S063_R03,conservative,1.8062741910837812
C050_V05_CHG_balanced_SPEED25_T480__S063_R01,balanced,0.1902075330330341
C050_V05_CHG_broad_SPEED25_T480__S063_R01,broad,0.1902075330330341
C050_V05_CHG_conservative_SPEED25_T480__S063_R01,conservative,4.162437290366387
C050_V05_CHG_balanced_SPEED25_T480__S063_R02,balanced,0.5228634171252219
C050_V05_CHG_broad_SPEED25_T480__S063_R02,broad,0.5228634171252219
C050_V05_CHG_conservative_SPEED25_T480__S063_R02,conservative,3.2768394786248978
C050_V05_CHG_balanced_SPEED25_T480__S063_R03,balanced,1.098357834492642
C050_V05_CHG_broad_SPEED25_T480__S063_R03,broad,1.098357834492642
C050_V05_CHG_conservative_SPEED25_T480__S063_R03,conservative,4.238428121352281
C050_V05_CHG_balanced_SPEED25_T480__S063_R04,balanced,0.1126657565081788
C050_V05_CHG_broad_SPEED25_T480__S063_R04,broad,0.1126657565081788
C050_V05_CHG_conservative_SPEED25_T480__S063_R04,conservative,1.8062741910837812
C050_V05_CHG_balanced_SPEED25_T480__S063_R05,balanced,0.1872017535958315
C050_V05_CHG_broad_SPEED25_T480__S063_R05,broad,0.1872017535958315
C050_V05_CHG_conservative_SPEED25_T480__S063_R05,conservative,4.48524153796415
C050_V01_CHG_balanced_SPEED25_T480__S064_R01,balanced,0.5397235824669728
C050_V01_CHG_broad_SPEED25_T480__S064_R01,broad,0.5397235824669728
C050_V01_CHG_conservative_SPEED25_T480__S064_R01,conservative,1.9609094800168292
C050_V03_CHG_balanced_SPEED25_T480__S064_R01,balanced,0.6474680321027421
C050_V03_CHG_broad_SPEED25_T480__S064_R01,broad,0.6474680321027421
C050_V03_CHG_conservative_SPEED25_T480__S064_R01,conservative,1.9609094800168292
C050_V03_CHG_balanced_SPEED25_T480__S064_R02,balanced,1.065396380660903
C050_V03_CHG_broad_SPEED25_T480__S064_R02,broad,1.065396380660903
C050_V03_CHG_conservative_SPEED25_T480__S064_R02,conservative,2.17523811033605
C050_V03_CHG_balanced_SPEED25_T480__S064_R03,balanced,0.5397235824669728
C050_V03_CHG_broad_SPEED25_T480__S064_R03,broad,0.5397235824669728
C050_V03_CHG_conservative_SPEED25_T480__S064_R03,conservative,4.840383300112137
C050_V05_CHG_balanced_SPEED25_T480__S064_R01,balanced,0.5397235824669728
