base_route_proxy_id,customer_count,vehicle_count,seed,route_proxy_distance_km
C050_V05_S018_R01,50,5,18,50.69715147258576
C050_V05_S018_R02,50,5,18,71.25705955988313
C050_V05_S018_R03,50,5,18,81.0449762970448
C050_V05_S018_R04,50,5,18,52.85576190825623
C050_V05_S018_R05,50,5,18,89.32547557606262
C050_V01_S019_R01,50,1,19,332.80523850283146
C050_V03_S019_R01,50,3,19,154.58788031546274
C050_V03_S019_R02,50,3,19,70.89565829094852
C050_V03_S019_R03,50,3,19,133.5918787543398
C050_V05_S019_R01,50,5,19,66.83754159830822
C050_V05_S019_R02,50,5,19,98.28375220162552
C050_V05_S019_R03,50,5,19,104.98925006617236
C050_V05_S019_R04,50,5,19,83.77844163678704
C050_V05_S019_R05,50,5,19,55.15372376494847
C050_V01_S020_R01,50,1,20,368.4637663593018
C050_V03_S020_R01,50,3,20,106.18692719624262
C050_V03_S020_R02,50,3,20,161.81794316968566
C050_V03_S020_R03,50,3,20,138.3336612463479
C050_V05_S020_R01,50,5,20,69.90902556784351
C050_V05_S020_R02,50,5,20,91.05224107349986
C050_V05_S020_R03,50,5,20,88.63986166767376
C050_V05_S020_R04,50,5,20,112.66584053028228
C050_V05_S020_R05,50,5,20,77.76788261044472
C050_V01_S021_R01,50,1,21,312.3324056825877
C050_V03_S021_R01,50,3,21,108.78982536244088
C050_V03_S021_R02,50,3,21,147.5595980111531
C050_V03_S021_R03,50,3,21,99.34545100174188
C050_V05_S021_R01,50,5,21,57.69042872466385
C050_V05_S021_R02,50,5,21,80.87046645729211
C050_V05_S021_R03,50,5,21,83.90669182824769
C050_V05_S021_R04,50,5,21,61.857772505305455
C050_V05_S021_R05,50,5,21,119.88879081448084
C050_V01_S022_R01,50,1,22,296.4212421234241
C050_V03_S022_R01,50,3,22,118.58470283311252
C050_V03_S022_R02,50,3,22,136.82943817048024
C050_V03_S022_R03,50,3,22,74.66082619563117
C050_V05_S022_R01,50,5,22,59.74358465685405
C050_V05_S022_R02,50,5,22,118.58470283311252
C050_V05_S022_R03,50,5,22,60.03776812216362
C050_V05_S022_R04,50,5,22,66.7452040877695
C050_V05_S022_R05,50,5,22,66.18662898946974
C050_V01_S023_R01,50,1,23,300.37861692520056
C050_V03_S023_R01,50,3,23,114.83227309722652
C050_V03_S023_R02,50,3,23,119.86486292160704
C050_V03_S023_R03,50,3,23,104.54142731195536
C050_V05_S023_R01,50,5,23,82.60403736653073
C050_V05_S023_R02,50,5,23,109.10365129408166
C050_V05_S023_R03,50,5,23,54.13916678620083
C050_V05_S023_R04,50,5,23,71.62254656773946
C050_V05_S023_R05,50,5,23,73.87273485318435
C050_V01_S024_R01,50,1,24,323.82667376258297
C050_V03_S024_R01,50,3,24,78.2963150750133
C050_V03_S024_R02,50,3,24,168.28767931502267
C050_V03_S024_R03,50,3,24,128.77178965494107
C050_V05_S024_R01,50,5,24,56.0360694870566
C050_V05_S024_R02,50,5,24,62.45971751246367
C050_V05_S024_R03,50,5,24,115.26936931666005
C050_V05_S024_R04,50,5,24,82.2129691369178
C050_V05_S024_R05,50,5,24,90.4400964167002
C050_V01_S025_R01,50,1,25,284.9608099194642
C050_V03_S025_R01,50,3,25,85.56611780058068
C050_V03_S025_R02,50,3,25,124.49861478072792
C050_V03_S025_R03,50,3,25,111.5730180898453
C050_V05_S025_R01,50,5,25,72.84435996807488
C050_V05_S025_R02,50,5,25,85.56611780058068
C050_V05_S025_R03,50,5,25,102.17470650169012
C050_V05_S025_R04,50,5,25,33.83774396511886
C050_V05_S025_R05,50,5,25,52.90484724625183
C050_V01_S026_R01,50,1,26,314.7575847912074
C050_V03_S026_R01,50,3,26,93.6832495938382
C050_V03_S026_R02,50,3,26,132.5207705952158
C050_V03_S026_R03,50,3,26,101.46127662068491
C050_V05_S026_R01,50,5,26,91.48291866374508
C050_V05_S026_R02,50,5,26,59.53391106840346
C050_V05_S026_R03,50,5,26,78.32631053697366
C050_V05_S026_R04,50,5,26,93.6832495938382
C050_V05_S026_R05,50,5,26,46.18784842541268
C050_V01_S027_R01,50,1,27,285.96371934194656
C050_V03_S027_R01,50,3,27,141.36219772682236
C050_V03_S027_R02,50,3,27,101.32584345832996
C050_V03_S027_R03,50,3,27,78.57864289587613
C050_V05_S027_R01,50,5,27,100.7317550314542
C050_V05_S027_R02,50,5,27,59.76309825309207
C050_V05_S027_R03,50,5,27,57.63380289964496
C050_V05_S027_R04,50,5,27,81.82172693943645
C050_V05_S027_R05,50,5,27,52.24756428626882
C050_V01_S028_R01,50,1,28,341.695243466702
C050_V03_S028_R01,50,3,28,106.83935215394776
C050_V03_S028_R02,50,3,28,124.29454242043316
C050_V03_S028_R03,50,3,28,140.6884501851474
C050_V05_S028_R01,50,5,28,59.750592716920806
C050_V05_S028_R02,50,5,28,89.49023202774372
C050_V05_S028_R03,50,5,28,138.58292060632442
C050_V05_S028_R04,50,5,28,53.50197992584323
C050_V05_S028_R05,50,5,28,76.56760456014187
C050_V01_S029_R01,50,1,29,338.4324844362743
C050_V03_S029_R01,50,3,29,92.60924827634112
C050_V03_S029_R02,50,3,29,144.3901024432649
C050_V03_S029_R03,50,3,29,108.31354388789347
C050_V05_S029_R01,50,5,29,67.37378435640994
C050_V05_S029_R02,50,5,29,92.60924827634112
C050_V05_S029_R03,50,5,29,91.1671361267648
C050_V05_S029_R04,50,5,29,108.60486861646308
C050_V05_S029_R05,50,5,29,44.20413001616555
C050_V01_S030_R01,50,1,30,327.8309922891225
C050_V03_S030_R01,50,3,30,137.68608824477835
C050_V03_S030_R02,50,3,30,153.33671612912124
C050_V03_S030_R03,50,3,30,92.00407110702236
C050_V05_S030_R01,50,5,30,64.691174380186
C050_V05_S030_R02,50,5,30,68.81376455871275
C050_V05_S030_R03,50,5,30,81.51125930114489
C050_V05_S030_R04,50,5,30,86.65462995482304
C050_V05_S030_R05,50,5,30,114.8573942565989
C050_V01_S031_R01,50,1,31,306.8034450990595
C050_V03_S031_R01,50,3,31,125.22787712896589
C050_V03_S031_R02,50,3,31,126.84341271503756
C050_V03_S031_R03,50,3,31,85.01314539871757
C050_V05_S031_R01,50,5,31,77.08476754927091
C050_V05_S031_R02,50,5,31,64.8208778040151
C050_V05_S031_R03,50,5,31,120.81481524135964
C050_V05_S031_R04,50,5,31,64.5251873433029
C050_V05_S031_R05,50,5,31,52.95499242204685
C050_V01_S032_R01,50,1,32,288.2072252638523
C050_V03_S032_R01,50,3,32,125.213676963914
C050_V03_S032_R02,50,3,32,72.71913440719496
C050_V03_S032_R03,50,3,32,133.4216560773491
C050_V05_S032_R01,50,5,32,68.60172551572363
C050_V05_S032_R02,50,5,32,100.98249787227368
C050_V05_S032_R03,50,5,32,67.53110575888007
C050_V05_S032_R04,50,5,32,74.31556465749664
C050_V05_S032_R05,50,5,32,62.62938068982997
C050_V01_S033_R01,50,1,33,307.8245514143924
C050_V03_S033_R01,50,3,33,115.5864043584937
C050_V03_S033_R02,50,3,33,133.0616976896452
C050_V03_S033_R03,50,3,33,89.28000011615127
C050_V05_S033_R01,50,5,33,52.67316807912644
C050_V05_S033_R02,50,5,33,112.24704746356906
C050_V05_S033_R03,50,5,33,62.17186383327367
C050_V05_S033_R04,50,5,33,90.1916155890662
C050_V05_S033_R05,50,5,33,53.54470106764891
C050_V01_S034_R01,50,1,34,307.20571586948245
C050_V03_S034_R01,50,3,34,119.27583946093512
C050_V03_S034_R02,50,3,34,103.87881349370534
C050_V03_S034_R03,50,3,34,113.89137760691924
C050_V05_S034_R01,50,5,34,65.45929327577441
C050_V05_S034_R02,50,5,34,78.76711107074169
C050_V05_S034_R03,50,5,34,89.46166286881837
C050_V05_S034_R04,50,5,34,64.47233445918648
C050_V05_S034_R05,50,5,34,78.9983553876239
C050_V01_S035_R01,50,1,35,306.67526079747
C050_V03_S035_R01,50,3,35,160.5025197094581
C050_V03_S035_R02,50,3,35,113.73783833176724
C050_V03_S035_R03,50,3,35,98.72486655305464
C050_V05_S035_R01,50,5,35,94.63959432383028
C050_V05_S035_R02,50,5,35,92.6655984932718
C050_V05_S035_R03,50,5,35,51.42531247589559
C050_V05_S035_R04,50,5,35,95.49452436852482
C050_V05_S035_R05,50,5,35,91.61263691924164
C050_V01_S036_R01,50,1,36,319.82930785833935
C050_V03_S036_R01,50,3,36,100.88531774021573
C050_V03_S036_R02,50,3,36,140.64348136141967
C050_V03_S036_R03,50,3,36,94.6604368906645
C050_V05_S036_R01,50,5,36,62.78630046411794
C050_V05_S036_R02,50,5,36,58.07777499733389
C050_V05_S036_R03,50,5,36,100.88739982025407
C050_V05_S036_R04,50,5,36,85.44642823911113
C050_V05_S036_R05,50,5,36,87.13499745511378
C050_V01_S037_R01,50,1,37,307.6200409783161
C050_V03_S037_R01,50,3,37,117.8853279324086
C050_V03_S037_R02,50,3,37,110.09623566680558
C050_V03_S037_R03,50,3,37,88.72830136822918
C050_V05_S037_R01,50,5,37,86.83775328631725
C050_V05_S037_R02,50,5,37,71.3816597803476
C050_V05_S037_R03,50,5,37,73.4558015212759
C050_V05_S037_R04,50,5,37,61.44490314808172
C050_V05_S037_R05,50,5,37,88.81053892809392
C050_V01_S038_R01,50,1,38,326.746601008148
C050_V03_S038_R01,50,3,38,86.90875627740061
C050_V03_S038_R02,50,3,38,147.77285894335293
C050_V03_S038_R03,50,3,38,105.9065322858798
C050_V05_S038_R01,50,5,38,91.5183234902693
C050_V05_S038_R02,50,5,38,80.32264403021662
C050_V05_S038_R03,50,5,38,89.32726763693496
C050_V05_S038_R04,50,5,38,68.37973415785851
C050_V05_S038_R05,50,5,38,82.70101851910908
C050_V01_S039_R01,50,1,39,313.69069526851325
C050_V03_S039_R01,50,3,39,94.96874186235272
C050_V03_S039_R02,50,3,39,128.69691724393024
C050_V03_S039_R03,50,3,39,101.55460364163312
C050_V05_S039_R01,50,5,39,84.25963770593245
C050_V05_S039_R02,50,5,39,58.135680651141186
C050_V05_S039_R03,50,5,39,111.26185221631916
C050_V05_S039_R04,50,5,39,52.75210489474488
C050_V05_S039_R05,50,5,39,49.73933153577448
C050_V01_S040_R01,50,1,40,381.58205049008143
C050_V03_S040_R01,50,3,40,100.82009049633189
C050_V03_S040_R02,50,3,40,162.2889563941606
C050_V03_S040_R03,50,3,40,92.6215876249847
C050_V05_S040_R01,50,5,40,92.05022072286948
C050_V05_S040_R02,50,5,40,67.78865748819
C050_V05_S040_R03,50,5,40,110.31001307263246
C050_V05_S040_R04,50,5,40,105.296513936439
C050_V05_S040_R05,50,5,40,53.18315512249816
C050_V01_S041_R01,50,1,41,279.3504351914316
C050_V03_S041_R01,50,3,41,86.9788233829635
C050_V03_S041_R02,50,3,41,114.25001996276222
C050_V03_S041_R03,50,3,41,124.04032802311303
C050_V05_S041_R01,50,5,41,41.19988944711412
C050_V05_S041_R02,50,5,41,114.25001996276222
C050_V05_S041_R03,50,5,41,81.28429547912793
C050_V05_S041_R04,50,5,41,48.39196155984123
C050_V05_S041_R05,50,5,41,52.99115926285967
C050_V01_S042_R01,50,1,42,348.9804947461706
C050_V03_S042_R01,50,3,42,142.1544523607816
C050_V03_S042_R02,50,3,42,152.29700221978086
C050_V03_S042_R03,50,3,42,101.0219333680522
C050_V05_S042_R01,50,5,42,69.20572826776637
C050_V05_S042_R02,50,5,42,95.90468306497326
C050_V05_S042_R03,50,5,42,88.74626773226024
C050_V05_S042_R04,50,5,42,56.04689872054187
C050_V05_S042_R05,50,5,42,101.87416301002916
C050_V01_S043_R01,50,1,43,324.51849680149314
C050_V03_S043_R01,50,3,43,121.79156211782222
C050_V03_S043_R02,50,3,43,131.00418108288187
C050_V03_S043_R03,50,3,43,72.72583113300632
C050_V05_S043_R01,50,5,43,65.13669881821379
C050_V05_S043_R02,50,5,43,97.75480399409838
C050_V05_S043_R03,50,5,43,96.9584516997418
C050_V05_S043_R04,50,5,43,46.11466905645885
C050_V05_S043_R05,50,5,43,82.99986957979743
C050_V01_S044_R01,50,1,44,293.1830269418226
C050_V03_S044_R01,50,3,44,116.56607524944587
C050_V03_S044_R02,50,3,44,112.31014256942608
C050_V03_S044_R03,50,3,44,118.48544721476252
C050_V05_S044_R01,50,5,44,102.55391746053552
C050_V05_S044_R02,50,5,44,50.44428774010587
C050_V05_S044_R03,50,5,44,104.61601497841426
C050_V05_S044_R04,50,5,44,53.01096082708531
C050_V05_S044_R05,50,5,44,59.19815406736152
C050_V01_S045_R01,50,1,45,336.8941010463435
C050_V03_S045_R01,50,3,45,102.03765787823056
C050_V03_S045_R02,50,3,45,145.73790447492462
C050_V03_S045_R03,50,3,45,137.6435879270663
C050_V05_S045_R01,50,5,45,55.269914505941955
C050_V05_S045_R02,50,5,45,118.71749820287108
C050_V05_S045_R03,50,5,45,73.80368080013956
C050_V05_S045_R04,50,5,45,102.03765787823056
C050_V05_S045_R05,50,5,45,55.15953363248052
C050_V01_S046_R01,50,1,46,333.73217142990933
C050_V03_S046_R01,50,3,46,135.1142277587894
C050_V03_S046_R02,50,3,46,130.09785731233217
C050_V03_S046_R03,50,3,46,129.52924882055808
C050_V05_S046_R01,50,5,46,100.72314671050924
C050_V05_S046_R02,50,5,46,68.22565676386003
C050_V05_S046_R03,50,5,46,90.94746348961336
C050_V05_S046_R04,50,5,46,62.25723198374487
C050_V05_S046_R05,50,5,46,76.85962241710116
C050_V01_S047_R01,50,1,47,306.4713615224667
C050_V03_S047_R01,50,3,47,118.62719596675646
C050_V03_S047_R02,50,3,47,126.09207438825224
C050_V03_S047_R03,50,3,47,78.85488379250805
C050_V05_S047_R01,50,5,47,70.03781008658679
C050_V05_S047_R02,50,5,47,110.13931126051642
C050_V05_S047_R03,50,5,47,56.9717787918662
C050_V05_S047_R04,50,5,47,64.9357161556118
C050_V05_S047_R05,50,5,47,102.07393674404688
C050_V01_S048_R01,50,1,48,289.80524510149337
C050_V03_S048_R01,50,3,48,103.52076103725258
C050_V03_S048_R02,50,3,48,104.71539203903863
C050_V03_S048_R03,50,3,48,139.14366972225477
C050_V05_S048_R01,50,5,48,103.52076103725258
C050_V05_S048_R02,50,5,48,104.70520425212328
C050_V05_S048_R03,50,5,48,45.516706146951776
C050_V05_S048_R04,50,5,48,48.48476793833249
C050_V05_S048_R05,50,5,48,53.06599829265753
C050_V01_S049_R01,50,1,49,324.27254521014737
C050_V03_S049_R01,50,3,49,82.27349096846316
C050_V03_S049_R02,50,3,49,173.18036302608192
C050_V03_S049_R03,50,3,49,114.90403324817134
C050_V05_S049_R01,50,5,49,54.102831774796854
C050_V05_S049_R02,50,5,49,122.1873069474874
C050_V05_S049_R03,50,5,49,71.19000169161473
C050_V05_S049_R04,50,5,49,90.27591789299304
C050_V05_S049_R05,50,5,49,78.41796306530789
C050_V01_S050_R01,50,1,50,306.6898475329073
C050_V03_S050_R01,50,3,50,133.08994212635758
C050_V03_S050_R02,50,3,50,131.0759049832838
C050_V03_S050_R03,50,3,50,95.94147240315291
C050_V05_S050_R01,50,5,50,65.45197514053221
C050_V05_S050_R02,50,5,50,116.75157563961749
C050_V05_S050_R03,50,5,50,80.2979574237595
C050_V05_S050_R04,50,5,50,62.60646909617798
C050_V05_S050_R05,50,5,50,72.55112847186473
C050_V01_S051_R01,50,1,51,357.1576175970255
C050_V03_S051_R01,50,3,51,136.22322555184226
C050_V03_S051_R02,50,3,51,201.2604527752973
C050_V03_S051_R03,50,3,51,90.13974899189748
C050_V05_S051_R01,50,5,51,113.70173667167106
C050_V05_S051_R02,50,5,51,102.72743537658184
C050_V05_S051_R03,50,5,51,64.38547514515518
C050_V05_S051_R04,50,5,51,74.7559834499534
C050_V05_S051_R05,50,5,51,90.13974899189748
C050_V01_S052_R01,50,1,52,315.22608282074776
C050_V03_S052_R01,50,3,52,115.0432796398149
C050_V03_S052_R02,50,3,52,127.60914633469864
C050_V03_S052_R03,50,3,52,84.94400542651047
C050_V05_S052_R01,50,5,52,51.303249368278514
C050_V05_S052_R02,50,5,52,57.06679692569501
C050_V05_S052_R03,50,5,52,68.4244118310881
C050_V05_S052_R04,50,5,52,126.19809978274628
C050_V05_S052_R05,50,5,52,48.85978170733527
C050_V01_S053_R01,50,1,53,363.0621479556687
C050_V03_S053_R01,50,3,53,100.92993488125934
C050_V03_S053_R02,50,3,53,145.2592176153183
C050_V03_S053_R03,50,3,53,137.27157972877436
C050_V05_S053_R01,50,5,53,64.46119531154034
C050_V05_S053_R02,50,5,53,115.52458005433084
C050_V05_S053_R03,50,5,53,97.0304049758638
C050_V05_S053_R04,50,5,53,64.69744603320939
C050_V05_S053_R05,50,5,53,65.90474311777305
C050_V01_S054_R01,50,1,54,337.70564511289183
C050_V03_S054_R01,50,3,54,129.93336910072136
C050_V03_S054_R02,50,3,54,156.9354149107741
C050_V03_S054_R03,50,3,54,129.5315669417403
C050_V05_S054_R01,50,5,54,69.86930534549496
C050_V05_S054_R02,50,5,54,109.01027146537696
C050_V05_S054_R03,50,5,54,112.62209988169288
C050_V05_S054_R04,50,5,54,71.31356805737956
C050_V05_S054_R05,50,5,54,106.525397348408
C050_V01_S055_R01,50,1,55,283.60580429518893
C050_V03_S055_R01,50,3,55,85.72274223303691
C050_V03_S055_R02,50,3,55,117.42083692870658
C050_V03_S055_R03,50,3,55,131.84709068410334
C050_V05_S055_R01,50,5,55,81.3532440641631
C050_V05_S055_R02,50,5,55,64.67804615301333
C050_V05_S055_R03,50,5,55,63.45354206929319
C050_V05_S055_R04,50,5,55,130.93259660776604
C050_V05_S055_R05,50,5,55,49.66264284072424
C050_V01_S056_R01,50,1,56,347.9153901455685
C050_V03_S056_R01,50,3,56,92.38237203321204
C050_V03_S056_R02,50,3,56,168.53511508306843
C050_V03_S056_R03,50,3,56,102.0813505777832
C050_V05_S056_R01,50,5,56,55.66107554881778
C050_V05_S056_R02,50,5,56,123.2057666495882
C050_V05_S056_R03,50,5,56,77.16258403322917
C050_V05_S056_R04,50,5,56,129.33114018114273
C050_V05_S056_R05,50,5,56,54.2282421312579
C050_V01_S057_R01,50,1,57,288.6753912871003
C050_V03_S057_R01,50,3,57,111.36156088644248
C050_V03_S057_R02,50,3,57,102.8676431696182
C050_V03_S057_R03,50,3,57,98.80392332748136
C050_V05_S057_R01,50,5,57,74.13228460721695
C050_V05_S057_R02,50,5,57,71.67348511266512
C050_V05_S057_R03,50,5,57,86.05111622678558
C050_V05_S057_R04,50,5,57,52.93060179955334
C050_V05_S057_R05,50,5,57,61.32949532157405
C050_V01_S058_R01,50,1,58,354.8244963930295
C050_V03_S058_R01,50,3,58,140.22003149953343
C050_V03_S058_R02,50,3,58,159.457620315981
C050_V03_S058_R03,50,3,58,87.33402327410869
C050_V05_S058_R01,50,5,58,83.04963856936442
C050_V05_S058_R02,50,5,58,159.457620315981
C050_V05_S058_R03,50,5,58,66.73959793521485
C050_V05_S058_R04,50,5,58,44.42191099665783
C050_V05_S058_R05,50,5,58,59.333449021784745
C050_V01_S059_R01,50,1,59,290.82392421070466
C050_V03_S059_R01,50,3,59,85.97277277274175
C050_V03_S059_R02,50,3,59,131.5196544189847
C050_V03_S059_R03,50,3,59,118.1656865467645
C050_V05_S059_R01,50,5,59,99.84865346457995
C050_V05_S059_R02,50,5,59,100.24715885695277
C050_V05_S059_R03,50,5,59,61.351143319007306
C050_V05_S059_R04,50,5,59,75.19230898712698
C050_V05_S059_R05,50,5,59,46.70407695741217
C050_V01_S060_R01,50,1,60,310.65878891160855
C050_V03_S060_R01,50,3,60,115.34217058538624
C050_V03_S060_R02,50,3,60,125.65711166953152
C050_V03_S060_R03,50,3,60,113.15720844606874
C050_V05_S060_R01,50,5,60,56.59503173110275
C050_V05_S060_R02,50,5,60,125.65711166953152
C050_V05_S060_R03,50,5,60,52.64975476551315
C050_V05_S060_R04,50,5,60,90.4484975227378
C050_V05_S060_R05,50,5,60,46.689004449415485
C050_V01_S061_R01,50,1,61,308.36156810307364
C050_V03_S061_R01,50,3,61,111.8905124523472
C050_V03_S061_R02,50,3,61,121.0459209078074
C050_V03_S061_R03,50,3,61,87.61140138248902
C050_V05_S061_R01,50,5,61,69.27500577431589
C050_V05_S061_R02,50,5,61,124.82961308444315
C050_V05_S061_R03,50,5,61,70.3451110775217
C050_V05_S061_R04,50,5,61,60.59749394448461
C050_V05_S061_R05,50,5,61,54.05361566260362
C050_V01_S062_R01,50,1,62,301.50194144032974
C050_V03_S062_R01,50,3,62,103.48430928349262
C050_V03_S062_R02,50,3,62,94.8456255437038
C050_V03_S062_R03,50,3,62,134.08974151547014
C050_V05_S062_R01,50,5,62,61.96210125866224
C050_V05_S062_R02,50,5,62,91.63413079519592
C050_V05_S062_R03,50,5,62,75.56743173499925
C050_V05_S062_R04,50,5,62,55.63513618552021
C050_V05_S062_R05,50,5,62,93.8671548920062
C050_V01_S063_R01,50,1,63,252.90165222860125
C050_V03_S063_R01,50,3,63,98.14303645135176
C050_V03_S063_R02,50,3,63,98.78066496600592
C050_V03_S063_R03,50,3,63,128.26733321740576
C050_V05_S063_R01,50,5,63,100.65948459268796
C050_V05_S063_R02,50,5,63,74.44944927839255
C050_V05_S063_R03,50,5,63,43.18062924082987
C050_V05_S063_R04,50,5,63,63.974580901528455
C050_V05_S063_R05,50,5,63,77.33403474384217
C050_V01_S064_R01,50,1,64,367.228552485588
C050_V03_S064_R01,50,3,64,116.08531125908569
C050_V03_S064_R02,50,3,64,171.0910572869071
C050_V03_S064_R03,50,3,64,99.6606533013056
C050_V05_S064_R01,50,5,64,99.6606533013056
C050_V05_S064_R02,50,5,64,70.8948400337284
C050_V05_S064_R03,50,5,64,99.83724774266804
C050_V05_S064_R04,50,5,64,67.49486055036452
C050_V05_S064_R05,50,5,64,112.57990150783402
C050_V01_S065_R01,50,1,65,332.73123243794987
C050_V03_S065_R01,50,3,65,71.2093300776125
C050_V03_S065_R02,50,3,65,155.4802242043998
C050_V03_S065_R03,50,3,65,121.15311314660096
C050_V05_S065_R01,50,5,65,46.14701322416521
C050_V05_S065_R02,50,5,65,147.33692613896878
C050_V05_S065_R03,50,5,65,60.82431211620146
C050_V05_S065_R04,50,5,65,71.2093300776125
C050_V05_S065_R05,50,5,65,49.3335409125021
C050_V01_S066_R01,50,1,66,287.2903471826585
C050_V03_S066_R01,50,3,66,79.60051592652124
C050_V03_S066_R02,50,3,66,109.8819154860706
C050_V03_S066_R03,50,3,66,141.99813406973095
C050_V05_S066_R01,50,5,66,65.75450251237422
C050_V05_S066_R02,50,5,66,118.15905767226438
C050_V05_S066_R03,50,5,66,79.60051592652124
C050_V05_S066_R04,50,5,66,62.8455757140891
C050_V05_S066_R05,50,5,66,42.31043335635683
C050_V01_S067_R01,50,1,67,308.14539773885974
C050_V03_S067_R01,50,3,67,117.79480216530106
C050_V03_S067_R02,50,3,67,130.9220328559689
C050_V03_S067_R03,50,3,67,93.47624960312837
C050_V05_S067_R01,50,5,67,76.8717608276142
C050_V05_S067_R02,50,5,67,99.90119352212908
C050_V05_S067_R03,50,5,67,72.86445794072111
C050_V05_S067_R04,50,5,67,54.831601537784344
C050_V05_S067_R05,50,5,67,94.902056427625
C050_V01_S068_R01,50,1,68,389.1358471006363
C050_V03_S068_R01,50,3,68,175.30951742590173
C050_V03_S068_R02,50,3,68,119.50411302420954
C050_V03_S068_R03,50,3,68,80.29286338083786
C050_V05_S068_R01,50,5,68,47.234746171132294
C050_V05_S068_R02,50,5,68,171.88308298481957
C050_V05_S068_R03,50,5,68,73.01180198448893
C050_V05_S068_R04,50,5,68,68.81648691913277
C050_V05_S068_R05,50,5,68,66.15525634730187
C050_V01_S069_R01,50,1,69,310.3583232829462
C050_V03_S069_R01,50,3,69,128.6059452754488
C050_V03_S069_R02,50,3,69,106.07894544252883
C050_V03_S069_R03,50,3,69,130.03727836101345
C050_V05_S069_R01,50,5,69,66.3653429192661
C050_V05_S069_R02,50,5,69,57.4660861852722
C050_V05_S069_R03,50,5,69,57.64187293032656
C050_V05_S069_R04,50,5,69,120.52642322346034
C050_V05_S069_R05,50,5,69,75.70915228658158
C050_V01_S070_R01,50,1,70,305.2783478966432
C050_V03_S070_R01,50,3,70,134.88873649884593
C050_V03_S070_R02,50,3,70,102.65426424310364
C050_V03_S070_R03,50,3,70,92.50040110549776
C050_V05_S070_R01,50,5,70,125.46142350702422
C050_V05_S070_R02,50,5,70,77.07094444509634
C050_V05_S070_R03,50,5,70,90.32305555174752
C050_V05_S070_R04,50,5,70,70.5993809117858
C050_V05_S070_R05,50,5,70,69.94066722458545
C050_V01_S071_R01,50,1,71,332.80297073607466
C050_V03_S071_R01,50,3,71,130.68600041305922
C050_V03_S071_R02,50,3,71,109.79303566448444
C050_V03_S071_R03,50,3,71,129.7698113990975
C050_V05_S071_R01,50,5,71,81.76261715558718
C050_V05_S071_R02,50,5,71,47.46317411923876
C050_V05_S071_R03,50,5,71,83.00366324525726
C050_V05_S071_R04,50,5,71,107.60085520585103
C050_V05_S071_R05,50,5,71,49.95942008091683
C050_V01_S072_R01,50,1,72,356.1452388789764
C050_V03_S072_R01,50,3,72,121.76821351066502
C050_V03_S072_R02,50,3,72,122.26854722542888
C050_V03_S072_R03,50,3,72,137.49906347772182
C050_V05_S072_R01,50,5,72,76.58767369359823
C050_V05_S072_R02,50,5,72,63.57201329340191
C050_V05_S072_R03,50,5,72,122.9292961786296
C050_V05_S072_R04,50,5,72,71.64050329719075
C050_V05_S072_R05,50,5,72,61.9961643135627
C050_V01_S073_R01,50,1,73,388.1370658247222
C050_V03_S073_R01,50,3,73,102.43853076418468
C050_V03_S073_R02,50,3,73,194.9964842451651
C050_V03_S073_R03,50,3,73,93.05957659062626
C050_V05_S073_R01,50,5,73,39.58178080244883
C050_V05_S073_R02,50,5,73,156.00950963094476
C050_V05_S073_R03,50,5,73,73.79783016407853
C050_V05_S073_R04,50,5,73,55.25908203190313
C050_V05_S073_R05,50,5,73,83.92950885879259
C050_V01_S074_R01,50,1,74,298.3489447634109
C050_V03_S074_R01,50,3,74,120.97783729953092
C050_V03_S074_R02,50,3,74,99.30277759934935
C050_V03_S074_R03,50,3,74,99.05494753140202
C050_V05_S074_R01,50,5,74,55.21316318020156
C050_V05_S074_R02,50,5,74,74.35999654424919
C050_V05_S074_R03,50,5,74,61.23285070945626
C050_V05_S074_R04,50,5,74,99.05494753140202
C050_V05_S074_R05,50,5,74,56.33961542352872
C050_V01_S075_R01,50,1,75,357.9497193250801
C050_V03_S075_R01,50,3,75,130.45814606294283
C050_V03_S075_R02,50,3,75,163.55874403206667
C050_V03_S075_R03,50,3,75,107.44052852261832
C050_V05_S075_R01,50,5,75,66.63551257528978
C050_V05_S075_R02,50,5,75,115.3692337939121
C050_V05_S075_R03,50,5,75,95.08034028961498
C050_V05_S075_R04,50,5,75,107.00096345266368
C050_V05_S075_R05,50,5,75,99.33724068964024
C050_V01_S076_R01,50,1,76,323.47506891365947
C050_V03_S076_R01,50,3,76,184.1301822500793
C050_V03_S076_R02,50,3,76,101.26155664592572
C050_V03_S076_R03,50,3,76,106.66833748785665
C050_V05_S076_R01,50,5,76,101.18040081834113
C050_V05_S076_R02,50,5,76,82.16989879728375
C050_V05_S076_R03,50,5,76,106.66833748785665
C050_V05_S076_R04,50,5,76,65.52401713651369
C050_V05_S076_R05,50,5,76,99.81523997771455
C050_V01_S077_R01,50,1,77,334.65206398901
C050_V03_S077_R01,50,3,77,103.7762261037173
C050_V03_S077_R02,50,3,77,105.79141724309586
C050_V03_S077_R03,50,3,77,129.18157474283626
C050_V05_S077_R01,50,5,77,50.1258863274367
C050_V05_S077_R02,50,5,77,88.49308257280667
C050_V05_S077_R03,50,5,77,74.68530479937198
C050_V05_S077_R04,50,5,77,103.9850812695871
C050_V05_S077_R05,50,5,77,52.966813552904085
C050_V01_S078_R01,50,1,78,271.0395300065409
