scenario_id,seed,constraint_name,case_unmet_rate
C025_V05_CHG_broad_SPEED25_T480,96,Charging-station access,0.0
C025_V05_CHG_conservative_SPEED25_T480,96,Charging-station access,0.6
C025_V01_CHG_balanced_SPEED25_T480,97,Charging-station access,0.0
C025_V01_CHG_broad_SPEED25_T480,97,Charging-station access,0.0
C025_V01_CHG_conservative_SPEED25_T480,97,Charging-station access,0.0
C025_V03_CHG_balanced_SPEED25_T480,97,Charging-station access,0.0
C025_V03_CHG_broad_SPEED25_T480,97,Charging-station access,0.0
C025_V03_CHG_conservative_SPEED25_T480,97,Charging-station access,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,97,Charging-station access,0.0
C025_V05_CHG_broad_SPEED25_T480,97,Charging-station access,0.0
C025_V05_CHG_conservative_SPEED25_T480,97,Charging-station access,0.6
C025_V01_CHG_balanced_SPEED25_T480,98,Charging-station access,0.0
C025_V01_CHG_broad_SPEED25_T480,98,Charging-station access,0.0
C025_V01_CHG_conservative_SPEED25_T480,98,Charging-station access,0.0
C025_V03_CHG_balanced_SPEED25_T480,98,Charging-station access,0.0
C025_V03_CHG_broad_SPEED25_T480,98,Charging-station access,0.0
C025_V03_CHG_conservative_SPEED25_T480,98,Charging-station access,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,98,Charging-station access,0.0
C025_V05_CHG_broad_SPEED25_T480,98,Charging-station access,0.0
C025_V05_CHG_conservative_SPEED25_T480,98,Charging-station access,0.8
C025_V01_CHG_balanced_SPEED25_T480,99,Charging-station access,0.0
C025_V01_CHG_broad_SPEED25_T480,99,Charging-station access,0.0
C025_V01_CHG_conservative_SPEED25_T480,99,Charging-station access,0.0
C025_V03_CHG_balanced_SPEED25_T480,99,Charging-station access,0.0
C025_V03_CHG_broad_SPEED25_T480,99,Charging-station access,0.0
C025_V03_CHG_conservative_SPEED25_T480,99,Charging-station access,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,99,Charging-station access,0.0
C025_V05_CHG_broad_SPEED25_T480,99,Charging-station access,0.0
C025_V05_CHG_conservative_SPEED25_T480,99,Charging-station access,0.4
C025_V01_CHG_balanced_SPEED25_T480,100,Charging-station access,0.0
C025_V01_CHG_broad_SPEED25_T480,100,Charging-station access,0.0
C025_V01_CHG_conservative_SPEED25_T480,100,Charging-station access,0.0
C025_V03_CHG_balanced_SPEED25_T480,100,Charging-station access,0.0
C025_V03_CHG_broad_SPEED25_T480,100,Charging-station access,0.0
C025_V03_CHG_conservative_SPEED25_T480,100,Charging-station access,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,100,Charging-station access,0.0
C025_V05_CHG_broad_SPEED25_T480,100,Charging-station access,0.0
C025_V05_CHG_conservative_SPEED25_T480,100,Charging-station access,0.8
C050_V01_CHG_balanced_SPEED25_T480,1,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,1,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,1,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,1,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,1,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,1,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,1,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,1,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,1,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,2,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,2,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,2,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,2,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,2,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,2,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,2,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,2,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,2,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,3,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,3,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,3,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,3,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,3,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,3,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,3,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,3,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,3,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,4,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,4,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,4,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,4,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,4,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,4,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,4,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,4,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,4,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,5,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,5,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,5,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,5,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,5,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,5,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,5,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,5,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,5,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,6,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,6,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,6,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,6,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,6,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,6,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,6,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,6,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,6,Charging-station access,0.0
C050_V01_CHG_balanced_SPEED25_T480,7,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,7,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,7,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,7,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,7,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,7,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,7,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,7,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,7,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,8,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,8,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,8,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,8,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,8,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,8,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,8,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,8,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,8,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,9,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,9,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,9,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,9,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,9,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,9,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,9,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,9,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,9,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,10,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,10,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,10,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,10,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,10,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,10,Charging-station access,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,10,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,10,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,10,Charging-station access,0.8
C050_V01_CHG_balanced_SPEED25_T480,11,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,11,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,11,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,11,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,11,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,11,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,11,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,11,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,11,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,12,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,12,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,12,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,12,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,12,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,12,Charging-station access,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,12,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,12,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,12,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,13,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,13,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,13,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,13,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,13,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,13,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,13,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,13,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,13,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,14,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,14,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,14,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,14,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,14,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,14,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,14,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,14,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,14,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,15,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,15,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,15,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,15,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,15,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,15,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,15,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,15,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,15,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,16,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,16,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,16,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,16,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,16,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,16,Charging-station access,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,16,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,16,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,16,Charging-station access,0.8
C050_V01_CHG_balanced_SPEED25_T480,17,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,17,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,17,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,17,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,17,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,17,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,17,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,17,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,17,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,18,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,18,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,18,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,18,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,18,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,18,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,18,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,18,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,18,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,19,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,19,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,19,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,19,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,19,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,19,Charging-station access,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,19,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,19,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,19,Charging-station access,0.8
C050_V01_CHG_balanced_SPEED25_T480,20,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,20,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,20,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,20,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,20,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,20,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,20,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,20,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,20,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,21,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,21,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,21,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,21,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,21,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,21,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,21,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,21,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,21,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,22,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,22,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,22,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,22,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,22,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,22,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,22,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,22,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,22,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,23,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,23,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,23,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,23,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,23,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,23,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,23,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,23,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,23,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,24,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,24,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,24,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,24,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,24,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,24,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,24,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,24,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,24,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,25,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,25,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,25,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,25,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,25,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,25,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,25,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,25,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,25,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,26,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,26,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,26,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,26,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,26,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,26,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,26,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,26,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,26,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,27,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,27,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,27,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,27,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,27,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,27,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,27,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,27,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,27,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,28,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,28,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,28,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,28,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,28,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,28,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,28,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,28,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,28,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,29,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,29,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,29,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,29,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,29,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,29,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,29,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,29,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,29,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,30,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,30,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,30,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,30,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,30,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,30,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,30,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,30,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,30,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,31,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,31,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,31,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,31,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,31,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,31,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,31,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,31,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,31,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,32,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,32,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,32,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,32,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,32,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,32,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,32,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,32,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,32,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,33,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,33,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,33,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,33,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,33,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,33,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,33,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,33,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,33,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,34,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,34,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,34,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,34,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,34,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,34,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,34,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,34,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,34,Charging-station access,0.0
C050_V01_CHG_balanced_SPEED25_T480,35,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,35,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,35,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,35,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,35,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,35,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,35,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,35,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,35,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,36,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,36,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,36,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,36,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,36,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,36,Charging-station access,0.3333333333333333
C050_V05_CHG_balanced_SPEED25_T480,36,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,36,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,36,Charging-station access,0.4
C050_V01_CHG_balanced_SPEED25_T480,37,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,37,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,37,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,37,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,37,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,37,Charging-station access,0.6666666666666666
C050_V05_CHG_balanced_SPEED25_T480,37,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,37,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,37,Charging-station access,0.6
C050_V01_CHG_balanced_SPEED25_T480,38,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,38,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,38,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,38,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,38,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,38,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,38,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,38,Charging-station access,0.0
C050_V05_CHG_conservative_SPEED25_T480,38,Charging-station access,0.2
C050_V01_CHG_balanced_SPEED25_T480,39,Charging-station access,0.0
C050_V01_CHG_broad_SPEED25_T480,39,Charging-station access,0.0
C050_V01_CHG_conservative_SPEED25_T480,39,Charging-station access,0.0
C050_V03_CHG_balanced_SPEED25_T480,39,Charging-station access,0.0
C050_V03_CHG_broad_SPEED25_T480,39,Charging-station access,0.0
C050_V03_CHG_conservative_SPEED25_T480,39,Charging-station access,0.0
C050_V05_CHG_balanced_SPEED25_T480,39,Charging-station access,0.0
C050_V05_CHG_broad_SPEED25_T480,39,Charging-station access,0.0
